Rank,Node ID,Degree
548,398,270
549,1067,270
550,503,270
551,421,270
552,111,270
553,417,270
554,472,270
555,2521,269
556,249,269
557,162,269
558,352,269
559,264,269
560,394,268
561,238,268
562,125,268
563,118,268
564,441,268
565,530,267
566,433,267
567,159,267
568,359,266
569,5593,266
570,307,265
571,336,265
572,3131,265
573,458,264
574,485,264
575,9347,264
576,1068,263
577,1071,263
578,516,262
579,322,262
580,1107,262
581,1145,262
582,275,261
583,237,261
584,405,261
585,379,261
586,6507,261
587,365,260
588,349,260
589,302,260
590,488,259
591,214,259
592,549,259
593,2194,259
594,205,259
595,435,259
596,201,258
597,983,258
598,256,258
599,510,258
600,28,257
601,7032,257
602,518,257
603,1043,257
604,284,256
605,2774,255
606,370,254
607,198,254
608,669,254
609,931,253
610,387,253
611,79178,253
612,388,253
613,366,253
614,452,252
615,329,252
616,282,252
617,627,252
618,298,251
619,406,250
620,483,249
621,520,249
622,330,249
623,199,249
624,521,249
625,385,249
626,512,249
627,13468,248
628,424,248
629,15548,247
630,327,247
631,427,247
632,224,246
633,57108,246
634,492,246
635,1220,246
636,350,245
637,694,244
638,2178,244
639,1227,244
640,420,243
641,313,243
642,927,243
643,422,243
644,357,243
645,1073,242
646,225,242
647,165,240
648,2755,240
649,292,240
650,304,239
651,1033,239
652,252,238
653,303,238
654,1886,238
655,369,237
656,502,236
657,247,236
658,4902,235
659,1077,234
660,175,233
661,509,232
662,300,232
663,6737,232
664,622,231
665,1612,231
666,2458,230
667,738,230
668,505,229
669,1084,229
670,474,227
671,1442,226
672,80245,226
673,5315,225
674,1064,225
675,2957,223
676,31675,222
677,6920,221
678,2173,220
679,1923,220
680,1328,220
681,1233,218
682,5056,218
683,498,217
684,480,215
685,747,215
686,687,215
687,1101,213
688,636,213
689,782,212
690,4999,211
691,1959,211
692,432,208
693,816,208
694,3170,207
695,1356,207
696,12026,205
697,1876,205
698,325,204
699,440,203
700,2283,203
701,929,203
702,26560,202
703,580,200
704,3384,198
705,1072,195
706,1932,195
707,3702,194
708,110,194
709,3913,193
710,354,192
711,3172,190
712,5625,190
713,4054,189
714,11988,189
715,4233,188
716,946,187
717,1286,186
718,1237,185
719,907,183
720,20835,182
721,50256,182
722,1499,181
723,79431,180
724,1949,179
725,9592,179
726,526,179
727,1346,179
728,79585,179
729,514,179
730,529,177
731,397,176
732,1166,175
733,665,173
734,294,173
735,1899,171
736,1777,171
737,513,170
738,3846,170
739,536,170
740,511,169
741,1589,169
742,79104,169
743,410,169
744,2663,168
745,9129,168
746,297,166
747,649,165
748,1711,165
749,2281,164
750,493,164
751,736,164
752,324,162
753,2336,162
754,4557,161
755,801,160
756,450,160
757,4401,160
758,1271,159
759,80625,156
760,713,155
761,48826,155
762,9830,155
763,1896,155
764,1755,153
765,22669,153
766,4509,151
767,4728,150
768,16990,150
769,476,150
770,24483,150
771,9982,150
772,48834,149
773,8750,148
774,79292,148
775,1709,147
776,5764,146
777,9654,146
778,79269,145
779,20414,145
780,1447,145
781,6333,143
782,5176,143
783,553,142
784,811,142
785,1036,142
786,79417,142
787,190,141
788,961,141
789,23414,141
790,3412,141
791,6089,140
792,10481,140
793,5134,139
794,776,139
795,1533,139
796,6226,139
797,1507,139
798,4429,138
799,2558,138
800,3402,138
801,540,137
802,706,137
803,8393,137
804,4210,136
805,1697,136
806,8355,136
807,9543,133
808,4102,133
809,84,133
810,8097,132
811,7138,132
812,1219,131
813,54973,131
814,9606,131
815,10930,130
816,1081,130
817,11169,130
818,1057,129
819,1184,129
820,12937,129
821,13863,129
822,3483,129
823,156155,128
824,9481,128
825,762,128
826,3596,128
827,567,127
828,6402,127
829,90425,127
830,456,126
831,1512,126
832,3817,126
833,9026,125
834,2595,125
835,570,125
836,646,125
837,453,124
838,1539,124
839,3331,123
840,2913,123
841,8574,122
842,1438,120
843,5761,119
844,3279,119
845,5157,119
846,8950,118
847,4451,118
848,577,117
849,1391,117
850,50596,117
851,839,116
852,15795,116
853,7214,115
854,1249,114
855,9178,114
856,1693,114
857,1200,114
858,4809,114
859,477,114
860,48670,112
861,9646,112
862,9113,111
863,1869,111
864,1588,111
865,1275,111
866,4499,111
867,24241,110
868,12246,110
869,1921,109
870,2006,109
871,1331,109
872,882,109
873,1272,108
874,10627,108
875,7726,107
876,517,107
877,74011,107
878,79476,107
879,2511,106
880,21667,106
881,993,106
882,780,106
883,80252,106
884,727,105
885,2384,105
886,10398,105
887,1796,105
888,8601,104
889,3324,104
890,48850,104
891,909,103
892,2873,103
893,1488,102
894,10271,102
895,1193,102
896,1865,101
897,25234,101
898,454,101
899,875,101
900,2174,101
901,13123,101
902,3696,101
903,602,100
904,656,100
905,4515,100
906,5411,100
907,2566,100
908,6657,99
909,5706,99
910,1054,98
911,831,98
912,4883,98
913,6450,98
914,10682,97
915,1694,97
916,14010,97
917,967,97
918,886,97
919,12696,97
920,15104,97
921,29001,97
922,697,96
923,2636,96
924,2893,96
925,2260,96
926,16075,96
927,16776,96
928,15064,95
929,105,94
930,680,94
931,1050,94
932,1703,94
933,5996,93
934,858,93
935,5204,93
936,7516,93
937,20433,93
938,2997,92
939,12218,92
940,6418,92
941,566,92
942,4984,92
943,2888,91
944,4396,91
945,48837,91
946,12475,90
947,1856,90
948,19723,90
949,6280,90
950,3406,89
951,3080,89
952,932,89
953,447,88
954,699,88
955,83615,88
956,10620,88
957,79239,88
958,27380,88
959,3855,88
960,9236,88
961,950,88
962,1628,88
963,81256,87
964,9006,87
965,2020,87
966,19889,87
967,3286,87
968,3573,86
969,1176,86
970,5512,86
971,10240,86
972,13464,86
973,145673,86
974,981,86
975,11668,86
976,4019,86
977,2370,85
978,145693,85
979,5801,85
980,3274,85
981,4837,85
982,8347,85
983,17112,85
984,1424,85
985,746,84
986,343,84
987,79369,84
988,1563,84
989,91165,84
990,18939,84
991,15856,83
992,6473,83
993,6323,83
994,2417,83
995,32984,82
996,690,82
997,16468,82
998,79089,82
999,644,82
1000,4094,82
1001,904,82
1002,6174,82
1003,79765,82
1004,137259,81
1005,1317,81
1006,9866,81
1007,13396,81
1008,953,81
1009,402,81
1010,1516,81
1011,3146,81
1012,1807,81
1013,79811,81
1014,845,81
1015,848,80
1016,539,80
1017,728,80
1018,1410,80
1019,3502,80
1020,79,80
1021,12823,80
1022,5271,80
1023,2093,80
1024,4687,80
1025,578,80
1026,80310,80
1027,1637,80
1028,4147,79
1029,531,79
1030,6474,79
1031,2118,79
1032,9613,79
1033,9367,79
1034,6768,79
1035,4251,79
1036,6877,79
1037,6541,79
1038,11559,78
1039,2456,78
1040,9765,78
1041,9399,78
1042,11526,78
1043,1059,78
1044,9362,78
1045,15696,78
1046,3975,77
1047,95838,77
1048,1708,77
1049,9840,77
1050,15385,76
1051,8105,76
1052,11026,76
1053,808,76
1054,18065,76
1055,2682,76
1056,587,76
1057,890,76
1058,9464,76
1059,1745,76
1060,1292,76
1061,3304,76
1062,16670,76
1063,10838,75
1064,1311,75
1065,1842,75
1066,2321,75
1067,1465,75
1068,9859,75
1069,24626,75
1070,9276,75
1071,21601,75
1072,79111,75
1073,21372,75
1074,2105,74
1075,5661,74
1076,486,74
1077,769,74
1078,6305,74
1079,608,74
1080,2906,74
1081,1765,74
1082,4731,74
1083,7427,74
1084,2850,74
1085,1322,73
1086,3448,73
1087,9831,73
1088,5894,73
1089,2219,73
1090,698,73
1091,1201,73
1092,3641,73
1093,10048,73
1094,609,72
1095,136565,72
1096,867,72
1097,20693,72
1098,10994,72
1099,874,72
1100,2007,72
1101,733,72
1102,2732,72
1103,979,72
1104,572,71
1105,473,71
1106,1121,71
1107,145698,71
1108,1566,71
1109,7231,71
1110,12043,71
1111,482,71
1112,758,71
1113,576,71
1114,11720,71
1115,1038,71
1116,700,71
1117,5499,71
1118,971,71
1119,1170,71
1120,901,70
1121,1320,70
1122,2073,70
1123,823,70
1124,35240,70
1125,79471,70
1126,522,70
1127,2608,70
1128,1518,70
1129,683,70
1130,15182,70
1131,8612,70
1132,3180,70
1133,81648,70
1134,12383,70
1135,621,69
1136,236,69
1137,7201,69
1138,15981,69
1139,2034,69
1140,625,69
1141,21464,69
1142,5791,69
1143,9604,69
1144,4314,69
1145,34405,69
1146,542,68
1147,1594,68
1148,12050,68
1149,4615,68
1150,1091,68
1151,490,68
1152,4630,68
1153,4921,68
1154,606,68
1155,1845,68
1156,1698,68
1157,2089,68
1158,750,68
1159,1290,68
1160,1019,67
1161,16587,67
1162,4813,67
1163,772,67
1164,58834,67
1165,591,67
1166,16287,67
1167,58389,67
1168,4121,67
1169,67299,67
1170,797,67
1171,2275,66
1172,2524,66
1173,731,66
1174,156147,66
1175,1123,66
1176,23286,66
1177,515,66
1178,16378,66
1179,22272,66
1180,11091,66
1181,5396,66
1182,777,66
1183,495,66
1184,3333,66
1185,2132,66
1186,136583,65
1187,10274,65
1188,9569,65
1189,2992,65
1190,639,65
1191,554,65
1192,3451,65
1193,3800,65
1194,559,65
1195,4454,65
1196,711,65
1197,5458,65
1198,10466,65
1199,2925,65
1200,709,65
1201,16148,65
1202,14844,65
1203,1553,65
1204,6407,64
1205,2356,64
1206,4692,64
1207,4501,64
1208,68489,64
1209,6307,64
1210,1388,64
1211,980,64
1212,496,64
1213,613,64
1214,2097,63
1215,2272,63
1216,4136,63
1217,11601,63
1218,6775,63
1219,2789,63
1220,1753,63
1221,2363,63
1222,2875,63
1223,679,63
1224,2937,63
1225,6578,63
1226,80308,62
1227,3063,62
1228,1109,62
1229,710,62
1230,2658,62
1231,1278,62
1232,3096,62
1233,799,62
1234,565,62
1235,3801,62
1236,81682,62
1237,4619,62
1238,7487,62
1239,556,62
1240,740,62
1241,3492,62
1242,4969,62
1243,14223,62
1244,1667,62
1245,1783,62
1246,1564,62
1247,693,62
1248,835,62
1249,3629,62
1250,4934,62
1251,654,62
1252,20450,62
1253,3725,62
1254,20714,62
1255,69814,62
1256,2137,61
1257,3807,61
1258,21288,61
1259,1701,61
1260,2451,61
1261,3684,61
1262,10903,61
1263,14677,61
1264,3491,61
1265,14400,61
1266,3945,61
1267,8741,61
1268,58531,61
1269,13912,61
1270,1831,61
1271,992,61
1272,7296,60
1273,6139,60
1274,6121,60
1275,1247,60
1276,11955,60
1277,3426,60
1278,2028,60
1279,16969,60
1280,2133,60
1281,9249,60
1282,1848,60
1283,630,60
1284,26182,60
1285,48868,60
1286,8027,60
1287,79119,60
1288,2824,60
1289,4012,60
1290,8998,60
1291,5286,60
1292,7995,60
1293,14277,59
1294,11726,59
1295,17275,59
1296,10235,59
1297,560,59
1298,2307,59
1299,13804,59
1300,2792,59
1301,1265,59
1302,535,59
1303,8553,59
1304,11003,59
1305,30196,59
1306,3790,59
1307,3481,59
1308,1177,59
1309,3056,59
1310,29149,58
1311,626,58
1312,5527,58
1313,1491,58
1314,561,58
1315,673,58
1316,79780,58
1317,3126,58
1318,80687,58
1319,2289,58
1320,11705,58
1321,844,58
1322,18841,58
1323,79660,58
1324,16299,58
1325,8048,58
1326,15563,57
1327,6169,57
1328,2416,57
1329,14829,57
1330,15015,57
1331,1582,57
1332,1510,57
1333,4058,57
1334,9578,57
1335,1937,57
1336,534,57
1337,8801,57
1338,1013,57
1339,14552,57
1340,20533,57
1341,4804,57
1342,8507,57
1343,9987,57
1344,80197,57
1345,2149,57
1346,1704,57
1347,7424,57
1348,7146,57
1349,749,57
1350,666,57
1351,19759,57
1352,3808,57
1353,451,57
1354,1368,57
1355,2079,57
1356,10937,57
1357,12059,57
1358,806,57
1359,1469,57
1360,84548,57
1361,2892,57
1362,25472,56
1363,864,56
1364,10013,56
1365,79093,56
1366,12663,56
1367,778,56
1368,79578,56
1369,79402,56
1370,2862,56
1371,21514,56
1372,79282,56
1373,6527,56
1374,2689,56
1375,1413,56
1376,1364,56
1377,5928,56
1378,20781,56
1379,3173,56
1380,136794,56
1381,571,56
1382,2547,56
1383,1604,56
1384,13388,56
1385,598,56
1386,5695,56
1387,3243,56
1388,4593,56
1389,4434,56
1390,880,56
1391,944,56
1392,16840,56
1393,11665,55
1394,2011,55
1395,3042,55
1396,1425,55
1397,11347,55
1398,1024,55
1399,1173,55
1400,818,55
1401,4585,55
1402,7471,55
1403,3920,55
1404,81712,55
1405,1141,55
1406,11132,55
1407,4603,55
1408,9046,55
1409,658,55
1410,19819,55
1411,4284,55
1412,5883,55
1413,888,55
1414,3963,55
1415,7974,55
1416,5704,55
1417,14518,55
1418,13097,55
1419,9559,55
1420,1363,54
1421,79824,54
1422,3247,54
1423,2211,54
1424,15732,54
1425,16655,54
1426,10194,54
1427,23294,54
1428,5921,54
1429,4901,54
1430,15530,54
1431,4935,54
1432,6276,54
1433,7755,54
1434,1710,54
1435,677,54
1436,759,54
1437,15669,54
1438,5197,54
1439,9700,54
1440,2380,54
1441,7423,54
1442,853,54
1443,8088,54
1444,1940,54
1445,81012,54
1446,79593,54
1447,704,54
1448,21228,54
1449,8706,54
1450,2004,54
1451,3737,53
1452,12455,53
1453,3325,53
1454,4803,53
1455,14160,53
1456,8844,53
1457,2421,53
1458,562,53
1459,4496,53
1460,5178,53
1461,652,53
1462,18630,53
1463,1664,53
1464,5901,53
1465,718,53
1466,32037,53
1467,2446,53
1468,7220,53
1469,11340,53
1470,136689,53
1471,14916,53
1472,1663,53
1473,3205,53
1474,7595,53
1475,10335,53
1476,8373,53
1477,3090,53
1478,1483,53
1479,8893,53
1480,3207,52
1481,2085,52
1482,2748,52
1483,611,52
1484,24166,52
1485,589,52
1486,3165,52
1487,2577,52
1488,12366,52
1489,36920,52
1490,79670,52
1491,17293,52
1492,5265,52
1493,650,52
1494,8275,52
1495,10952,52
1496,7204,52
1497,881,52
1498,545,52
1499,5075,52
1500,2434,52
1501,33005,52
1502,3438,52
1503,12128,52
1504,4155,52
1505,1358,52
1506,564,52
1507,4116,52
1508,1722,52
1509,5202,52
1510,681,52
1511,2905,52
1512,2188,52
1513,6708,52
1514,3321,51
1515,3272,51
1516,753,51
1517,10185,51
1518,653,51
1519,3011,51
1520,26922,51
1521,1208,51
1522,14728,51
1523,5154,51
1524,6318,51
1525,645,51
1526,1706,51
1527,1633,51
1528,3546,51
1529,1244,51
1530,12201,51
1531,8931,51
1532,10840,51
1533,8545,51
1534,1728,51
1535,2107,51
1536,3638,51
1537,12351,51
1538,6709,51
1539,7038,51
1540,14159,51
1541,17029,51
1542,3747,51
1543,8307,51
1544,2397,51
1545,601,51
1546,33895,51
1547,20482,51
1548,7873,51
1549,6672,51
1550,10668,51
1551,5042,50
1552,4549,50
1553,10202,50
1554,22283,50
1555,3600,50
1556,1386,50
1557,807,50
1558,33053,50
1559,959,50
1560,80140,50
1561,5337,50
1562,3966,50
1563,617,50
1564,9833,50
1565,5561,50
1566,23696,50
1567,3602,50
1568,58289,50
1569,5255,50
1570,4679,50
1571,3273,50
1572,8622,50
1573,803,50
1574,19725,50
1575,27987,50
1576,5378,50
1577,3518,50
1578,7637,50
1579,8165,50
1580,2180,50
1581,9065,50
1582,4108,50
1583,2634,50
1584,392,50
1585,6604,50
1586,6255,50
1587,3904,50
1588,15272,49
1589,533,49
1590,2026,49
1591,7621,49
1592,5707,49
1593,900,49
1594,12247,49
1595,8291,49
1596,9339,49
1597,1161,49
1598,14694,49
1599,1409,49
1600,14113,49
1601,768,49
1602,9243,49
1603,6885,49
1604,9385,49
1605,19805,49
1606,5690,49
1607,77622,49
1608,1857,49
1609,2074,49
1610,3622,49
1611,79867,49
1612,856,49
1613,1656,49
1614,634,49
1615,2592,49
1616,79495,49
1617,4280,49
1618,8543,49
1619,2238,49
1620,3353,49
1621,569,49
1622,5357,49
1623,2854,49
1624,2465,49
1625,20355,49
1626,136656,49
1627,955,49
1628,5575,49
1629,4926,49
1630,12523,49
1631,2445,49
1632,80545,49
1633,17711,49
1634,3015,49
1635,833,49
1636,1028,49
1637,21906,49
1638,6142,49
1639,17252,49
1640,7158,49
1641,9921,49
1642,6944,49
1643,7665,49
1644,1294,49
1645,82168,49
1646,6073,48
1647,926,48
1648,9379,48
1649,866,48
1650,837,48
1651,1855,48
1652,6080,48
1653,949,48
1654,3040,48
1655,794,48
1656,136544,48
1657,23412,48
1658,79530,48
1659,12345,48
1660,2246,48
1661,19187,48
1662,13016,48
1663,7071,48
1664,271,48
1665,10608,48
1666,6585,48
1667,2310,48
1668,23071,48
1669,7080,48
1670,5245,48
1671,7415,48
1672,19539,48
1673,975,48
1674,22508,48
1675,1915,48
1676,1571,48
1677,2226,48
1678,1315,48
1679,1112,48
1680,4703,48
1681,2408,48
1682,6065,48
1683,2048,48
1684,2244,48
1685,2383,48
1686,13985,48
1687,31560,48
1688,5088,48
1689,3835,48
1690,22113,48
1691,3051,48
1692,9920,48
1693,20305,48
1694,1042,48
1695,2559,48
1696,80876,48
1697,3523,48
1698,9626,48
1699,21134,47
1700,9415,47
1701,1433,47
1702,1251,47
1703,1404,47
1704,5952,47
1705,23507,47
1706,8042,47
1707,6153,47
1708,79579,47
1709,58761,47
1710,786,47
1711,1505,47
1712,800,47
1713,8052,47
1714,849,47
1715,2277,47
1716,5908,47
1717,3269,47
1718,4402,47
1719,16837,47
1720,1901,47
1721,145700,47
1722,2364,47
1723,13071,47
1724,4830,47
1725,79232,47
1726,19382,47
1727,1104,47
1728,5724,47
1729,19916,47
1730,985,47
1731,840,47
1732,695,47
1733,1307,47
1734,8044,47
1735,629,47
1736,17921,47
1737,2877,47
1738,16931,47
1739,80193,47
1740,6849,47
1741,13688,47
1742,4772,47
1743,16900,47
1744,1685,47
1745,29340,47
1746,1595,47
1747,1082,47
1748,34935,46
1749,5054,46
1750,15261,46
1751,1884,46
1752,10763,46
1753,7134,46
1754,688,46
1755,4555,46
1756,6782,46
1757,4369,46
1758,3911,46
1759,12369,46
1760,855,46
1761,2323,46
1762,2742,46
1763,4676,46
1764,79106,46
1765,1461,46
1766,4971,46
1767,8715,46
1768,3811,46
1769,3680,46
1770,6135,46
1771,3877,46
1772,14167,46
1773,15399,46
1774,4892,46
1775,2575,46
1776,703,46
1777,4859,46
1778,1907,46
1779,1768,46
1780,82364,46
1781,1115,46
1782,3265,46
1783,10800,46
1784,692,46
1785,9747,46
1786,11384,46
1787,26455,46
1788,1481,46
1789,27713,46
1790,17113,46
1791,765,46
1792,8877,46
1793,26606,46
1794,2550,46
1795,2933,46
1796,17742,46
1797,145820,46
1798,1004,46
1799,824,46
1800,79878,45
1801,537,45
1802,2346,45
1803,4907,45
1804,1259,45
1805,1585,45
1806,2606,45
1807,16042,45
1808,1006,45
1809,3039,45
1810,5428,45
1811,19638,45
1812,1451,45
1813,19662,45
1814,19590,45
1815,12311,45
1816,1218,45
1817,6848,45
1818,20506,45
1819,9721,45
1820,16867,45
1821,6182,45
1822,7277,45
1823,11689,45
1824,5746,45
1825,16272,45
1826,9054,45
1827,80821,45
1828,1955,45
1829,918,45
1830,10145,45
1831,4897,45
1832,3098,45
1833,5139,45
1834,10772,45
1835,1164,45
1836,18982,45
1837,10808,45
1838,4662,45
1839,7141,45
1840,2644,45
1841,594,45
1842,10432,45
1843,7722,45
1844,4965,45
1845,23372,45
1846,10498,45
1847,2116,45
1848,30625,45
1849,25800,45
1850,597,45
1851,1284,45
1852,7066,45
1853,4267,45
1854,7365,45
1855,14362,45
1856,6996,45
1857,1229,45
1858,80292,45
1859,6233,45
1860,49398,45
1861,3290,45
1862,1811,45
1863,4694,44
1864,9627,44
1865,12153,44
1866,1017,44
1867,7627,44
1868,2753,44
1869,8273,44
1870,9783,44
1871,22765,44
1872,1027,44
1873,10553,44
1874,1621,44
1875,79336,44
1876,3711,44
1877,15541,44
1878,9919,44
1879,4863,44
1880,25350,44
1881,6588,44
1882,13825,44
1883,9027,44
1884,3204,44
1885,870,44
1886,11061,44
1887,2629,44
1888,1537,44
1889,9591,44
1890,8350,44
1891,11079,44
1892,724,44
1893,12518,44
1894,4007,44
1895,5722,44
1896,8100,44
1897,1661,44
1898,6574,44
1899,10313,44
1900,3400,44
1901,3320,44
1902,3871,44
1903,22039,44
1904,9079,44
1905,16171,44
1906,2201,44
1907,79479,44
1908,11490,44
1909,479,44
1910,4240,44
1911,21653,44
1912,6936,44
1913,69725,44
1914,7352,44
1915,58292,44
1916,1190,44
1917,3355,44
1918,1953,44
1919,13104,44
1920,756,44
1921,1849,44
1922,10093,44
1923,5755,44
1924,5580,44
1925,14333,44
1926,1443,44
1927,79754,44
1928,6193,44
1929,79573,44
1930,5296,44
1931,10802,44
1932,810,44
1933,2787,44
1934,2525,44
1935,8287,44
1936,3200,43
1937,3764,43
1938,3520,43
1939,136736,43
1940,3956,43
1941,10987,43
1942,2227,43
1943,5369,43
1944,6245,43
1945,2804,43
1946,20225,43
1947,16138,43
1948,2249,43
1949,1752,43
1950,4618,43
1951,9881,43
1952,12829,43
1953,4162,43
1954,8928,43
1955,5906,43
1956,12549,43
