Node_ID,In_Degree,Out_Degree,Total_Degree
73904,107,259,366
557,310,55,365
332,23,340,363
309,317,45,362
588,99,262,361
7872,136,224,360
532,104,256,360
353,27,332,359
1052,342,17,359
314,318,39,357
4561,152,205,357
111,127,229,356
120,304,52,356
3935,73,282,355
2105,87,267,354
4573,303,51,354
176,313,40,353
416,313,40,353
100,296,56,352
17061,71,280,351
170,77,274,351
149,253,97,350
265,283,67,350
669,105,244,349
1127,75,273,348
429,73,274,347
484,256,91,347
627,258,89,347
310,312,34,346
641,289,56,345
3116,158,186,344
5315,92,251,343
1486,296,47,343
134,289,54,343
26326,293,50,343
94,301,41,342
200,299,43,342
127,287,54,341
346,267,74,341
481,285,56,341
383,67,273,340
2355,323,16,339
16012,260,79,339
1043,262,76,338
312,293,45,338
839,110,227,337
226,287,49,336
246,48,287,335
4557,275,59,334
2221,325,9,334
771,275,59,334
1793,275,58,333
2774,275,57,332
6036,279,52,331
147,289,42,331
82,302,29,331
198,291,39,330
192,22,307,329
507,264,64,328
396,289,39,328
205,259,68,327
290,294,33,327
268,272,55,327
273,256,70,326
455,288,37,325
434,256,67,323
139,301,21,322
469,284,37,321
500,266,54,320
281,279,40,319
1074,97,222,319
453,37,279,316
203,281,35,316
457,247,68,315
355,279,35,314
399,281,32,313
3092,91,221,312
333,259,53,312
1050,63,248,311
448,279,32,311
79085,4,307,311
612,286,25,311
235,273,38,311
211,274,37,311
1326,251,59,310
249,267,41,308
9831,68,240,308
364,268,40,308
288,30,278,308
395,272,36,308
342,291,16,307
277,281,25,306
460,276,30,306
278,235,71,306
464,275,30,305
196,269,36,305
255,261,44,305
132,241,64,305
156,263,42,305
461,269,35,304
323,261,43,304
148,14,290,304
423,79,224,303
489,272,31,303
48863,272,31,303
508,13,289,302
440,56,246,302
465,272,30,302
338,266,36,302
295,274,27,301
444,266,34,300
1078,265,34,299
401,266,33,299
194,259,40,299
239,282,17,299
109,143,154,297
391,261,36,297
318,276,20,296
296,272,24,296
240,246,50,296
1065,265,31,296
845,57,238,295
3620,74,221,295
1664,54,241,295
79104,81,213,294
400,81,212,293
773,84,209,293
7174,86,206,292
118,249,43,292
528,267,25,292
307,273,19,292
5593,287,4,291
527,269,22,291
408,264,26,290
368,268,22,290
316,262,28,290
3042,72,218,290
264,267,23,290
1649,90,199,289
12935,70,218,288
119939,0,288,288
394,263,24,287
462,265,22,287
1070,265,22,287
23246,73,214,287
13791,250,37,287
497,263,24,287
19879,242,44,286
9362,108,178,286
378,259,27,286
424,250,36,286
2667,130,156,286
361,249,36,285
406,252,33,285
71,252,33,285
398,259,26,285
458,261,24,285
417,268,15,283
9347,78,205,283
275,265,17,282
9004,5,277,282
485,251,31,282
441,262,19,281
370,255,26,281
291,253,28,281
328,239,42,281
501,10,270,280
162,235,45,280
472,261,19,280
352,258,22,280
365,265,15,280
503,262,18,280
258,248,32,280
379,232,47,279
530,261,18,279
1075,261,17,278
350,249,29,278
252,246,31,277
216,227,50,277
256,268,9,277
237,242,35,277
372,10,266,276
389,236,40,276
518,259,17,276
178,229,46,275
214,234,41,275
363,235,40,275
470,227,48,275
483,245,30,275
421,257,18,275
478,245,29,274
386,227,47,274
720,266,8,274
492,258,16,274
302,244,29,273
521,9,264,273
579,70,202,272
349,254,17,271
488,268,2,270
2968,105,165,270
4441,69,200,269
931,204,65,269
1067,258,10,268
433,246,22,268
387,257,11,268
1068,258,10,268
373,227,41,268
201,245,22,267
322,258,9,267
1220,110,157,267
238,45,222,267
671,80,186,266
1145,2,264,266
6507,258,8,266
437,259,6,265
2194,71,194,265
1073,242,22,264
2732,232,31,263
427,245,18,263
1271,218,44,262
159,233,29,262
303,242,19,261
313,245,16,261
1834,225,36,261
125,226,34,260
199,228,32,260
435,231,29,260
405,226,33,259
336,221,38,259
609,175,83,258
510,223,35,258
2504,52,205,257
20477,213,44,257
584,190,67,257
366,227,29,256
1107,235,20,255
549,224,31,255
4500,188,67,255
409,224,30,254
1328,141,113,254
1515,64,190,254
165,222,32,254
224,222,32,254
329,223,31,254
4012,53,200,253
79178,251,2,253
520,229,24,253
327,219,34,253
2112,3,249,252
452,231,21,252
330,229,22,251
983,220,31,251
388,228,23,251
385,227,24,251
1269,198,53,251
512,229,22,251
298,226,25,251
10376,49,202,251
550,73,177,250
28,227,22,249
2288,130,119,249
175,49,199,248
1233,226,21,247
474,226,21,247
422,221,25,246
1339,180,66,246
3846,218,28,246
54973,201,44,245
499,230,15,245
286,23,220,243
3126,79,164,243
1071,222,20,242
2755,2,240,242
1923,53,189,242
431,227,14,241
694,133,108,241
369,223,17,240
59545,120,119,239
502,223,16,239
79471,21,218,239
651,196,42,238
1777,67,171,238
2752,199,37,236
292,219,17,236
886,188,47,235
247,219,16,235
225,50,185,235
357,219,16,235
509,221,14,235
2751,63,172,235
1077,220,14,234
1033,217,17,234
514,112,122,234
304,220,13,233
1356,150,83,233
1084,219,14,233
15104,62,169,231
1064,223,6,229
884,191,37,228
2957,129,99,228
738,113,114,227
1612,105,122,227
1081,36,190,226
505,219,7,226
1275,170,55,225
1886,125,100,225
11028,57,167,224
2241,198,26,224
5695,60,163,223
325,43,180,223
516,172,50,222
110,48,174,222
4365,50,171,221
4429,175,45,220
622,201,19,220
300,33,187,220
1709,185,34,219
21568,63,156,219
610,175,41,216
10481,184,32,216
1899,168,47,215
432,100,114,214
7470,36,178,214
4282,7,207,214
782,179,32,211
1286,135,76,211
6060,62,148,210
711,53,157,210
1959,15,195,210
480,116,93,209
15795,86,123,209
3761,191,17,208
359,187,21,208
2178,192,15,207
1278,194,13,207
2283,106,100,206
687,178,28,206
282,25,181,206
1442,89,116,205
1589,145,58,203
354,170,32,202
1072,21,179,200
14252,184,13,197
801,130,66,196
946,171,25,196
2133,58,134,192
7032,71,121,192
13863,68,124,192
875,138,52,190
493,169,21,190
816,140,49,189
3172,114,75,189
776,126,63,189
4902,108,80,188
4808,40,147,187
1876,98,88,186
2364,84,101,185
397,162,22,184
1703,48,136,184
28591,16,167,183
1237,148,31,179
6295,138,41,179
61708,148,31,179
33438,149,29,178
494,46,132,178
961,116,62,178
848,55,123,178
747,138,39,177
2336,2,174,176
907,144,31,175
529,20,154,174
80039,44,130,174
84,127,46,173
3331,1,172,173
50256,137,36,173
43925,139,33,172
3279,37,135,172
2281,72,99,171
2697,142,29,171
511,143,27,170
1697,141,27,168
1711,0,168,168
3702,164,4,168
2940,41,126,167
9249,138,29,167
450,21,146,167
868,97,70,167
14159,38,128,166
2086,148,18,166
324,13,152,165
1932,38,126,164
526,24,140,164
410,17,146,163
20478,131,32,163
666,52,110,162
513,28,134,162
2663,155,7,162
13307,34,127,161
1413,45,116,161
297,14,146,160
536,15,144,159
13880,69,90,159
3384,35,123,158
1507,120,37,157
1896,99,58,157
811,35,121,156
10240,52,104,156
8393,54,102,156
3697,38,118,156
736,131,25,156
19663,138,17,155
279,129,26,155
29253,29,125,154
1346,137,16,153
2399,37,116,153
476,131,21,152
23414,0,151,151
6768,42,109,151
5056,131,20,151
1725,112,39,151
19590,39,111,150
79292,148,1,149
1317,26,123,149
1767,40,108,148
6402,115,32,147
498,108,39,147
6255,145,1,146
1553,49,96,145
1166,15,130,145
4999,37,107,144
6226,136,7,143
2277,121,20,141
3737,112,28,140
2370,112,28,140
48834,114,26,140
12026,110,30,140
14372,19,121,140
3913,115,24,139
79181,103,36,139
16047,31,107,138
1533,62,75,137
2201,40,97,137
1862,2,135,137
4728,132,4,136
1796,91,44,135
5801,11,124,135
79269,135,0,135
2906,118,16,134
2913,37,97,134
1693,92,42,134
6337,45,89,134
1295,37,97,134
2073,39,95,134
8097,88,44,132
3402,124,8,132
3596,3,128,131
649,99,31,130
1921,98,32,130
13151,27,103,130
5761,47,82,129
972,106,23,129
14090,3,126,129
1372,89,38,127
29105,0,127,127
30579,4,123,127
31675,35,92,127
3483,118,9,127
1570,36,89,125
928,75,50,125
48826,107,17,124
3153,91,33,124
3817,116,8,124
11437,25,99,124
79318,33,90,123
1755,33,89,122
7404,3,119,122
6174,20,101,121
4451,114,7,121
706,17,104,121
7214,44,77,121
7094,1,119,120
1865,83,37,120
1939,85,35,120
3063,46,74,120
1019,47,72,119
780,45,74,119
7726,85,33,118
7146,91,27,118
6665,23,95,118
1170,73,44,117
4233,101,16,117
540,28,89,117
8723,39,77,116
3187,19,97,116
3975,94,22,116
2083,22,94,116
553,39,76,115
79,26,89,115
11705,33,82,115
3133,97,17,114
1184,14,99,113
343,69,43,112
1480,28,84,112
16931,96,16,112
967,56,55,111
578,66,45,111
79676,18,93,111
10820,1,110,111
1057,12,99,111
6541,94,16,110
14634,2,108,110
517,36,74,110
4984,22,88,110
1331,98,12,110
74011,22,87,109
993,36,73,109
3324,77,32,109
8413,2,106,108
1227,84,24,108
2873,91,17,108
909,76,31,107
9531,76,31,107
5783,1,105,106
2321,73,33,106
30667,0,106,106
5582,19,87,106
21601,6,99,105
9840,32,73,105
13609,40,65,105
7424,26,79,105
3131,80,24,104
454,90,14,104
8601,65,39,104
4401,82,21,103
79861,26,77,103
456,88,15,103
4499,97,5,102
2789,24,77,101
7670,90,11,101
4065,20,81,101
12829,24,77,101
692,72,29,101
2524,47,53,100
1694,4,96,100
645,71,29,100
23812,0,100,100
477,23,77,100
2595,49,51,100
2144,36,64,100
16803,5,94,99
1272,28,71,99
10608,33,66,99
2846,25,74,99
13123,22,75,97
21995,1,96,97
482,65,32,97
3463,39,58,97
808,67,29,96
25553,82,14,96
29336,3,93,96
2417,74,22,96
15470,23,73,96
2888,88,8,96
3481,21,75,96
447,72,24,96
9236,70,25,95
686,10,85,95
8105,3,92,95
4210,23,72,95
1563,84,11,95
577,40,55,95
2525,25,70,95
10957,2,93,95
2511,64,30,94
1054,73,21,94
105,27,67,94
5411,89,5,94
2260,4,90,94
697,64,30,94
2401,5,89,94
79402,35,59,94
2010,65,29,94
1628,46,47,93
59133,1,92,93
3168,88,5,93
3051,23,69,92
10398,22,70,92
5843,17,74,91
2107,40,51,91
7516,85,6,91
4058,23,68,91
2174,69,22,91
3671,29,62,91
4937,32,59,91
1200,72,18,90
5728,69,21,90
9006,64,26,90
2093,56,34,90
10944,1,89,90
713,49,40,89
79226,5,84,89
2566,12,77,89
2875,6,83,89
5512,29,60,89
539,32,56,88
1744,23,65,88
6323,67,21,88
3080,29,59,88
6737,71,17,88
5271,56,32,88
1685,22,65,87
2918,26,61,87
570,29,58,87
1518,23,64,87
79727,0,86,86
25288,0,86,86
6708,2,84,86
4921,58,28,86
5482,24,62,86
14934,17,68,85
654,47,38,85
4731,7,78,85
882,40,45,85
16969,2,82,84
4825,22,62,84
16670,3,81,84
5086,21,63,84
6657,25,58,83
6473,83,0,83
9464,31,52,83
2004,58,25,83
644,27,56,83
759,54,29,83
1294,55,28,83
5204,82,1,83
9866,80,2,82
10701,26,56,82
79204,25,57,82
7352,66,16,82
79369,82,0,82
3180,23,59,82
15801,20,62,82
79765,82,0,82
79546,0,82,82
17200,0,81,81
25105,24,57,81
5921,15,66,81
2414,22,59,81
1787,21,60,81
1728,9,72,81
79239,68,12,80
473,31,49,80
13759,4,76,80
831,38,42,80
727,14,66,80
20835,70,10,80
18945,29,51,80
4121,57,23,80
9113,2,78,80
19084,26,54,80
48837,28,52,80
11526,13,67,80
6764,64,15,79
762,17,62,79
16171,14,65,79
79147,0,79,79
22521,0,79,79
402,21,58,79
79780,49,30,79
690,33,46,79
522,25,53,78
4837,23,55,78
646,15,63,78
2089,49,29,78
1556,21,57,78
95600,0,78,78
9700,21,56,77
974,37,40,77
7196,19,58,77
1391,31,46,77
3288,50,27,77
3588,48,29,77
3502,29,48,77
3641,24,53,77
608,51,25,76
710,46,30,76
17592,11,65,76
18065,19,57,76
2558,56,20,76
13071,20,56,76
486,6,70,76
7148,2,74,76
656,23,53,76
7427,3,73,76
740,25,50,75
2008,22,53,75
3855,60,15,75
3286,54,21,75
2792,47,28,75
4439,20,55,75
1604,32,42,74
932,12,62,74
1869,47,27,74
8876,19,55,74
2682,39,35,74
14160,14,60,74
2078,22,52,74
10048,1,73,74
12059,2,72,74
14677,14,60,74
16948,1,73,74
700,23,51,74
13013,44,29,73
95643,21,52,73
3184,16,57,73
2608,29,44,73
4259,69,4,73
10466,3,70,73
29908,0,73,73
24888,0,73,73
4356,27,46,73
1953,17,56,73
3170,20,53,73
27417,0,73,73
980,18,55,73
15182,61,11,72
1038,64,8,72
27592,0,72,72
5042,19,53,72
855,39,33,72
2796,52,20,72
625,40,32,72
4139,45,27,72
10930,19,53,72
79224,58,13,71
7103,0,71,71
392,27,44,71
11026,1,70,71
9473,6,65,71
781,22,49,71
3412,54,17,71
25388,1,70,71
6474,0,71,71
1386,19,52,71
20326,1,70,71
733,19,52,71
1347,15,56,71
1438,49,22,71
23010,0,70,70
17113,0,70,70
904,25,45,70
567,30,40,70
1265,43,27,70
2925,62,8,70
9026,69,1,70
21464,42,28,70
24626,0,69,69
709,38,31,69
3464,51,18,69
80310,58,11,69
1292,25,44,69
20921,0,69,69
7201,10,59,69
27643,0,69,69
3638,48,21,69
12475,58,11,69
57733,60,9,69
2128,48,21,69
1343,14,55,69
5460,23,46,69
15808,1,68,69
79158,51,17,68
769,39,29,68
80977,0,68,68
7004,19,49,68
16716,10,58,68
3889,2,66,68
3243,26,42,68
2481,13,55,68
119987,0,68,68
799,36,32,68
5372,2,66,68
48850,58,10,68
658,10,58,68
1388,11,56,67
6407,3,64,67
4040,31,36,67
4971,17,50,67
15461,18,49,67
2173,22,45,67
2992,22,45,67
1059,24,43,67
2085,13,54,67
236,22,45,67
1450,29,38,67
16587,1,66,67
119983,18,49,67
4783,10,56,66
2006,47,19,66
10320,2,64,66
542,31,35,66
1359,22,44,66
2272,55,11,66
81739,15,51,66
1394,41,25,66
4995,17,49,66
5444,32,34,66
9367,19,47,66
14518,20,46,66
661,18,48,66
11668,18,48,66
44560,51,15,66
18841,17,49,66
4861,14,52,66
24700,19,46,65
6644,14,51,65
5469,12,53,65
2559,45,20,65
1177,47,18,65
1380,3,62,65
33285,1,64,65
531,37,28,65
2685,19,46,65
16387,14,51,65
1811,18,47,65
566,16,49,65
25149,1,64,65
10903,1,64,65
1585,18,46,64
695,21,43,64
5575,11,53,64
5722,47,17,64
1082,18,46,64
1322,6,58,64
4007,12,52,64
2097,44,20,64
8048,8,56,64
10274,0,64,64
3945,13,51,64
7974,58,6,64
1902,0,64,64
1976,24,40,64
4630,7,57,64
1904,22,42,64
1683,42,21,63
10145,44,19,63
1698,13,50,63
4147,38,25,63
4454,6,57,63
9593,5,58,63
24926,3,60,63
602,32,31,63
7639,29,34,63
613,19,44,63
554,34,29,63
4496,19,43,62
6604,24,38,62
617,24,38,62
12043,2,60,62
24955,1,61,62
8139,0,62,62
10563,17,45,62
9604,17,45,62
950,11,51,62
1189,40,22,62
2606,60,2,62
4304,12,50,62
2344,17,45,62
561,28,34,62
1708,3,59,62
21609,0,62,62
21228,4,57,61
79479,0,61,61
2275,4,57,61
2835,16,45,61
846,40,21,61
551,24,37,61
871,38,23,61
14732,20,41,61
1655,16,45,61
959,39,22,61
2137,54,7,61
701,18,43,61
9824,11,50,61
900,27,34,61
3273,46,14,60
16579,0,60,60
1368,17,43,60
2868,10,50,60
3489,6,54,60
1700,30,30,60
2944,23,37,60
14247,18,42,60
4034,22,38,60
7774,1,59,60
7132,15,45,60
2213,14,46,60
587,18,41,59
9987,52,7,59
79578,48,11,59
8741,22,37,59
490,43,16,59
1369,20,39,59
5993,26,33,59
3707,14,45,59
79106,49,10,59
11689,17,42,59
5580,48,11,59
3890,6,53,59
79997,43,16,59
4813,42,17,59
2474,13,46,59
3920,5,54,59
2445,20,38,58
17877,1,57,58
80252,17,41,58
79431,8,50,58
22772,0,58,58
12201,1,57,58
10235,3,55,58
1091,15,43,58
8574,16,42,58
14010,12,46,58
4708,14,44,58
9270,11,47,58
79811,3,55,58
844,20,38,58
4593,35,23,58
1358,21,37,58
20781,3,55,58
4351,2,56,58
9488,13,45,58
496,19,39,58
15948,15,43,58
11448,2,55,57
3204,11,46,57
8706,42,15,57
6221,3,54,57
79282,57,0,57
597,26,31,57
7377,18,39,57
3056,6,51,57
576,23,34,57
23036,0,57,57
12351,4,53,57
8525,12,45,57
1633,46,11,57
6585,18,39,57
606,4,53,57
556,36,21,57
565,29,28,57
12231,4,53,57
2600,8,49,57
19889,1,55,56
704,15,41,56
4501,12,44,56
1060,29,27,56
1136,31,25,56
3096,23,33,56
1582,12,44,56
8559,2,54,56
16859,12,44,56
5169,40,16,56
1576,18,38,56
794,6,50,56
8283,7,49,56
6450,51,5,56
26182,0,56,56
5255,54,2,56
77257,0,56,56
653,6,50,56
545,16,40,56
3320,13,43,56
3884,16,40,56
3016,19,37,56
750,7,49,56
3902,1,55,56
1537,31,25,56
9273,24,32,56
544,23,33,56
32984,1,55,56
1409,21,35,56
17252,41,15,56
3451,40,16,56
451,30,26,56
1311,10,46,56
731,11,44,55
901,9,46,55
1848,43,12,55
1141,17,38,55
888,8,47,55
4396,1,54,55
13396,17,38,55
79336,17,38,55
681,27,28,55
1663,27,28,55
6413,4,51,55
1567,9,46,55
948,10,45,55
6073,5,50,55
73929,19,36,55
79476,42,13,55
8373,1,54,55
29149,1,54,55
80687,3,52,55
58253,46,9,55
95699,43,12,55
806,9,46,55
79799,2,53,55
4753,21,34,55
636,22,33,55
8384,12,43,55
2198,16,39,55
591,20,35,55
35240,0,54,54
1797,9,45,54
41753,42,12,54
16299,38,16,54
3438,48,6,54
3259,6,48,54
20021,1,53,54
9243,16,38,54
7423,51,3,54
835,7,47,54
5386,16,38,54
995,27,27,54
3801,48,6,54
30196,48,6,54
1566,37,17,54
5928,1,53,54
17112,16,38,54
10141,15,39,54
13388,24,30,54
534,16,37,53
2956,22,31,53
2011,7,46,53
79593,12,41,53
1768,15,38,53
3426,21,32,53
1510,36,17,53
8027,39,14,53
899,26,27,53
1121,8,45,53
1854,2,51,53
12823,14,39,53
13760,43,10,53
626,19,34,53
5755,28,25,53
1602,12,41,53
25705,1,52,53
10939,0,53,53
1164,16,37,53
79585,10,43,53
13228,2,51,53
4619,44,9,53
29190,0,53,53
533,40,13,53
8998,50,3,53
1315,21,32,53
5707,3,50,53
2793,10,43,53
1884,10,43,53
6301,15,38,53
4116,2,51,53
1491,15,37,52
4773,14,38,52
12187,2,50,52
2692,16,36,52
1710,10,42,52
4185,14,38,52
3247,18,34,52
11988,12,40,52
3119,14,38,52
4528,21,31,52
4136,19,33,52
27769,5,47,52
21294,0,52,52
12247,43,9,52
1794,30,22,52
2689,23,29,52
5157,12,40,52
190,15,37,52
6527,12,40,52
703,18,34,52
9547,5,47,52
8622,46,5,51
818,10,41,51
3583,13,38,51
80292,0,51,51
5764,13,38,51
823,10,41,51
543,12,39,51
3165,6,45,51
1006,17,34,51
1855,11,40,51
25846,0,51,51
1066,10,41,51
1234,14,37,51
5906,18,33,51
9892,17,34,51
2495,15,36,51
1519,14,37,51
1800,10,41,51
13176,34,17,51
19739,10,41,51
8900,10,41,51
1857,8,43,51
3734,35,16,51
8050,3,48,51
7418,13,38,51
36992,0,51,51
688,14,37,51
2577,18,33,51
5523,17,34,51
1428,11,40,51
84207,38,13,51
15671,19,32,51
1245,11,40,51
23717,0,51,51
1424,6,45,51
8801,1,50,51
890,21,30,51
12455,17,34,51
2188,22,29,51
3877,19,32,51
5337,19,32,51
1042,16,35,51
677,5,46,51
3015,16,35,51
15088,2,49,51
6193,14,37,51
630,16,35,51
13691,1,50,51
3491,43,7,50
10772,1,49,50
4830,15,35,50
3559,8,42,50
7651,1,49,50
746,16,34,50
18718,1,49,50
849,24,26,50
3325,12,38,50
4180,40,10,50
714,14,36,50
3189,13,37,50
571,24,26,50
16312,14,36,50
1646,37,13,50
7716,1,49,50
4603,12,38,50
8958,13,37,50
8811,3,47,50
2931,12,38,50
26606,3,47,50
944,14,35,49
9783,6,43,49
4618,19,30,49
4155,16,33,49
874,34,15,49
3811,2,47,49
2451,12,37,49
4280,10,39,49
2929,15,34,49
79620,15,34,49
9483,15,34,49
4927,2,47,49
3158,28,21,49
5154,17,32,49
2026,10,39,49
5976,17,32,49
5961,16,33,49
9613,14,35,49
3622,45,4,49
29265,1,48,49
8355,16,33,49
79682,29,20,49
1020,18,31,49
1365,12,37,49
59009,1,48,49
9551,44,5,49
15042,33,16,49
749,20,29,49
6205,9,40,49
833,11,38,49
947,16,33,49
1858,16,33,49
1115,14,35,49
6533,6,43,49
7851,13,36,49
80821,16,33,49
11922,4,45,49
19076,15,34,49
2116,25,24,49
22708,0,49,49
9211,3,46,49
13491,3,45,48
3396,20,28,48
1840,18,30,48
10952,12,36,48
10194,22,26,48
17742,14,34,48
2383,10,38,48
5134,8,40,48
9553,0,48,48
642,8,40,48
4514,3,45,48
679,9,39,48
80193,48,0,48
9654,14,34,48
1856,17,31,48
1051,18,30,48
19264,14,34,48
8950,40,8,48
15566,14,34,48
80667,15,33,48
10313,5,43,48
12677,3,45,48
786,6,42,48
20533,2,46,48
12050,3,45,48
28078,11,37,48
8370,37,11,48
2569,4,44,48
3044,25,23,48
8831,14,34,48
9559,0,48,48
17873,0,48,48
9919,5,43,48
1512,28,20,48
2937,21,26,47
634,24,23,47
918,8,39,47
1907,23,24,47
9889,38,9,47
95671,46,1,47
1789,4,43,47
708,7,40,47
4287,16,31,47
2458,11,36,47
16591,9,38,47
3376,12,35,47
2707,10,37,47
3353,19,28,47
5053,30,17,47
10540,19,28,47
971,25,22,47
82364,0,47,47
