Node_ID,In_Degree,Out_Degree,Total_Degree
2215,262,491,753
6651,216,536,752
109657,744,1,745
420,376,360,736
839,208,525,733
157,531,202,733
140,558,174,732
34,302,430,732
39,353,364,717
210,370,339,709
98,309,397,706
7894,11,694,705
223,293,410,703
131,369,331,700
1862,0,697,697
154,210,483,693
635,334,358,692
163,655,37,692
74,187,504,691
491,584,98,682
289,314,363,677
161,311,364,675
37,280,384,664
18,581,80,661
46,223,437,660
41,174,485,659
306,291,368,659
1529,349,304,653
438,251,399,650
415,310,322,632
93,198,434,632
29,261,371,632
204,296,335,631
375,228,398,626
60,184,441,625
142,242,382,624
7818,170,454,624
145,459,162,621
809,188,433,621
169,256,365,621
86,230,389,619
66,503,116,619
51,236,381,617
101,147,468,615
36,175,437,612
87,244,367,611
6337,169,441,610
1043,514,94,608
468,237,371,608
319,230,378,608
167,244,361,605
65,271,332,603
254,211,390,601
345,577,23,600
244,239,361,600
218,439,158,597
445,235,359,594
135,173,421,594
3269,177,414,591
504,206,385,591
102,305,284,589
183,237,346,583
380,262,320,582
462,283,299,582
326,239,341,580
160,164,416,580
79108,444,136,580
768,273,306,579
360,231,348,579
276,233,343,576
90,182,393,575
108,157,418,575
4502,132,442,574
188,135,437,572
381,233,339,572
32,173,398,571
418,233,332,565
315,235,329,564
209,240,322,562
428,233,328,561
262,108,452,560
191,120,440,560
185,126,433,559
761,526,32,558
77,112,446,558
419,228,329,557
206,251,304,555
321,223,332,555
596,358,197,555
45,170,385,555
166,226,328,554
260,226,328,554
267,113,437,550
91,114,433,547
197,225,322,547
158,123,420,543
63,485,55,540
358,113,425,538
72,99,437,536
116,113,422,535
412,228,307,535
33,454,77,531
3,120,410,530
463,140,390,530
79152,397,130,527
35,373,154,527
208,120,403,523
172,140,378,518
144,204,314,518
3620,103,415,518
180,99,418,517
407,116,400,516
356,93,421,514
16,109,405,514
439,255,257,512
68,87,424,511
362,93,417,510
305,82,427,509
181,126,381,507
269,80,426,506
104,413,90,503
4126,221,282,503
301,86,416,502
337,144,357,501
442,419,81,500
106,321,178,499
184,420,79,499
384,215,282,497
245,119,377,496
6060,156,340,496
430,92,403,495
220,80,414,494
141,80,412,492
55,94,398,492
164,106,385,491
233,438,53,491
241,82,408,490
21,78,411,489
1486,407,81,488
207,417,71,488
121,261,226,487
274,89,397,486
189,89,396,485
195,83,401,484
89,92,392,484
28591,40,443,483
674,229,254,483
78,92,387,479
187,74,405,479
130,79,400,479
170,79,399,478
3029,410,67,477
393,79,398,477
58,110,367,477
259,69,407,476
341,92,383,475
374,396,79,475
234,79,394,473
371,65,408,473
129,78,393,471
404,89,382,471
231,77,393,470
339,88,380,468
257,83,385,468
171,76,391,467
251,76,389,465
429,62,401,463
151,118,344,462
3133,397,63,460
414,71,388,459
344,79,379,458
57,125,333,458
340,66,390,456
3334,425,31,456
168,73,382,455
137,76,379,455
117,70,385,455
202,74,381,455
12823,177,275,452
294,133,319,452
383,67,384,451
411,71,380,451
253,76,374,450
9347,117,332,449
376,75,373,448
320,78,370,448
332,78,369,447
280,73,374,447
390,74,373,447
426,63,383,446
525,94,351,445
311,77,367,444
484,277,167,444
222,62,382,444
212,73,371,444
403,63,380,443
270,73,370,443
449,70,371,441
519,392,47,439
425,74,364,438
230,387,43,430
771,350,80,430
119,65,364,429
114,401,26,427
186,340,85,425
377,130,294,424
541,332,89,421
334,343,78,421
440,104,316,420
331,39,379,418
47,359,58,417
250,362,53,415
219,376,39,415
43925,344,70,414
1036,92,322,414
927,335,76,411
18065,105,302,407
2105,118,287,405
1269,358,47,405
193,377,27,404
2263,138,266,404
413,357,45,402
409,229,172,401
299,74,325,399
796,326,72,398
284,319,77,396
1021,200,194,394
54,312,81,393
285,32,360,392
107,281,111,392
59,301,90,391
79079,390,0,390
215,84,305,389
627,289,96,385
138,333,51,384
532,120,262,382
443,292,89,381
243,44,335,379
123,31,347,378
115,41,331,372
283,26,346,372
122,307,65,372
471,328,42,370
1069,331,39,370
200,322,48,370
309,321,49,370
915,352,14,366
469,324,40,364
174,89,274,363
73904,109,254,363
69,256,107,363
1052,341,21,362
351,24,338,362
61,295,66,361
120,308,52,360
773,91,269,360
557,307,52,359
246,74,284,358
273,253,103,356
111,123,232,355
182,25,330,355
314,314,38,352
149,250,100,350
416,306,43,349
176,310,38,348
173,292,56,348
127,290,57,347
16012,267,80,347
353,17,329,346
17523,100,246,346
134,289,57,346
242,286,59,345
933,277,66,343
3116,156,186,342
94,301,41,342
1923,66,276,342
2774,290,51,341
481,284,57,341
258,298,42,340
100,284,56,340
287,68,271,339
2194,82,257,339
310,306,32,338
26326,290,46,336
1050,59,275,334
335,241,93,334
2221,325,8,333
147,288,43,331
192,20,310,330
226,283,47,330
175,50,278,328
82,300,28,328
312,289,39,328
507,263,64,327
290,295,31,326
934,241,85,326
2073,123,203,326
7474,44,282,326
205,256,69,325
396,286,38,324
268,271,52,323
198,281,41,322
281,281,39,320
641,255,64,319
434,250,67,317
6737,274,43,317
139,298,19,317
508,18,298,316
203,280,36,316
399,283,32,315
323,267,48,315
453,36,278,314
580,263,51,314
288,37,277,314
457,244,70,314
4233,275,38,313
79085,4,309,313
612,286,27,313
73,163,149,312
229,36,276,312
196,271,41,312
346,264,48,312
211,272,39,311
10280,83,228,311
342,294,16,310
355,277,33,310
277,278,30,308
1074,93,214,307
48863,277,30,307
455,270,36,306
461,267,39,306
516,235,70,305
239,286,19,305
333,253,52,305
444,272,32,304
235,271,33,304
265,269,35,304
579,97,206,303
460,274,29,303
464,273,30,303
10107,74,229,303
7487,71,232,303
338,271,32,303
465,272,30,302
109,148,154,302
156,265,37,302
1065,265,37,302
364,264,37,301
489,272,29,301
132,242,58,300
1551,79,221,300
395,275,25,300
368,266,33,299
295,274,25,299
148,15,284,299
2355,284,14,298
401,267,31,298
307,278,20,298
528,267,30,297
1078,264,33,297
1101,249,48,297
249,262,34,296
448,267,29,296
255,255,40,295
378,264,31,295
318,276,18,294
408,267,27,294
550,92,202,294
588,78,216,294
527,268,25,293
240,240,53,293
394,265,27,292
296,267,25,292
322,277,15,292
194,253,39,292
480,141,151,292
1709,253,38,291
118,247,44,291
2173,79,212,291
400,82,207,289
361,252,37,289
391,251,38,289
1070,263,25,288
372,9,277,286
2667,128,158,286
497,265,21,286
441,265,20,285
406,252,33,285
711,76,209,285
398,261,24,285
316,260,25,285
458,261,23,284
501,13,270,283
363,238,45,283
71,248,35,283
275,264,19,283
352,261,21,282
264,264,18,282
472,264,17,281
530,262,19,281
417,266,14,280
521,12,268,280
503,262,18,280
421,259,21,280
291,249,30,279
423,84,194,278
492,258,19,277
237,245,32,277
216,230,46,276
2504,66,210,276
365,261,15,276
379,229,47,276
485,247,29,276
328,236,40,276
478,245,30,275
278,227,48,275
252,246,28,274
370,251,23,274
386,227,47,274
302,247,27,274
373,227,47,274
1075,256,17,273
720,266,7,273
350,245,28,273
162,230,42,272
201,247,24,271
470,227,44,271
336,225,46,271
518,258,13,271
669,82,189,271
3126,82,188,270
256,260,10,270
1068,259,11,270
349,252,17,269
488,265,4,269
671,83,186,269
593,81,187,268
389,233,35,268
4287,135,133,268
1339,181,87,268
387,257,11,268
483,246,22,268
1145,2,265,267
214,231,35,266
1073,241,25,266
4500,215,51,266
435,234,32,266
5593,260,5,265
178,229,36,265
1067,256,9,265
437,262,3,265
433,243,21,264
366,230,33,263
6507,256,7,263
427,246,17,263
25553,216,46,262
2732,231,31,262
303,243,19,262
238,48,214,262
125,225,36,261
159,232,28,260
199,229,31,260
424,246,14,260
514,113,147,260
308,35,224,259
165,223,35,258
313,242,16,258
7872,77,180,257
224,225,32,257
549,221,35,256
665,180,76,256
79178,253,2,255
327,220,35,255
2752,208,47,255
931,202,53,255
1107,236,18,254
28,229,25,254
512,229,25,254
405,225,28,253
510,223,30,253
298,230,23,253
227,22,231,253
2112,3,248,251
520,227,23,250
329,220,30,250
388,226,23,249
385,225,24,249
95643,61,187,248
1328,140,108,248
422,221,27,248
330,226,21,247
452,229,18,247
983,216,30,246
2288,128,118,246
500,180,66,246
3697,77,169,246
474,225,19,244
1233,224,19,243
2755,3,240,243
499,228,15,243
5056,201,41,242
19663,217,24,241
609,165,76,241
502,222,19,241
10376,50,191,241
1220,95,145,240
3945,45,195,240
3279,58,182,240
2078,46,193,239
369,221,18,239
247,220,18,238
1071,218,19,237
509,222,15,237
292,219,18,237
694,129,108,237
357,223,13,236
651,194,41,235
1077,220,15,235
2348,201,33,234
1084,221,13,234
54973,206,27,233
431,221,12,233
304,219,13,232
282,28,204,232
325,40,192,232
1033,218,13,231
1356,151,79,230
738,114,115,229
1612,104,125,229
2957,130,99,229
1886,127,102,229
1518,66,163,229
1081,36,192,228
610,182,46,228
884,195,33,228
8401,65,163,228
1064,218,8,226
505,219,7,226
2178,210,14,224
57733,194,30,224
1899,165,58,223
4094,46,175,221
13151,44,177,221
300,35,186,221
1755,62,157,219
20477,183,35,218
59545,109,108,217
4557,188,29,217
622,199,17,216
2336,4,212,216
432,102,113,215
1703,58,157,215
687,182,33,215
1442,93,121,214
782,181,32,213
1271,177,36,213
110,49,164,213
1286,135,76,211
79720,41,169,210
3761,191,17,208
5695,56,151,207
12021,48,159,207
354,170,36,206
286,25,180,205
3172,124,81,205
1072,22,183,205
3396,68,136,204
2283,101,100,201
961,133,67,200
225,44,155,199
4902,117,81,198
816,143,53,196
875,138,58,196
946,167,27,194
2241,146,48,194
1725,164,30,194
359,169,19,188
747,143,44,187
1237,146,40,186
801,126,60,186
3913,155,30,185
13791,169,16,185
2006,149,35,184
615,144,40,184
2281,69,114,183
1697,147,36,183
3042,28,155,183
1793,149,33,182
2201,47,135,182
1876,95,87,182
1959,14,168,182
19879,147,34,181
907,147,34,181
1932,39,140,179
79861,47,130,177
6768,62,114,176
493,159,17,176
12026,145,31,176
397,155,20,175
3131,149,25,174
95600,0,174,174
529,19,153,172
536,16,156,172
1589,127,44,171
410,19,151,170
2697,142,28,170
3702,166,3,169
511,138,31,169
297,13,156,169
1711,0,168,168
84,125,43,168
526,26,142,168
324,15,153,168
450,21,146,167
643,118,49,167
3935,16,150,166
2663,157,9,166
15948,48,118,166
3170,36,129,165
780,53,112,165
886,136,27,163
4254,42,121,163
513,27,134,161
3426,41,119,160
1480,35,125,160
9840,46,113,159
736,135,24,159
279,118,41,159
80252,47,110,157
1245,31,126,157
553,52,104,156
868,88,68,156
3846,136,20,156
79402,52,102,154
11074,69,84,153
13863,27,125,152
3063,61,91,152
1796,106,45,151
6036,125,26,151
476,132,18,150
79292,148,1,149
498,109,40,149
1170,92,55,147
79417,47,100,147
6657,40,107,147
2219,42,105,147
5202,37,109,146
79,35,110,145
811,35,109,144
1346,128,15,143
13429,45,98,143
6226,137,5,142
540,38,104,142
3331,5,135,140
2944,46,93,139
2636,43,96,139
3015,41,98,139
8097,90,47,137
4808,28,109,137
776,90,47,137
29023,2,134,136
1533,60,76,136
29105,1,135,136
4728,133,3,136
23414,0,135,135
11705,32,103,135
79269,135,0,135
5761,47,86,133
692,86,47,133
11593,43,89,132
3402,124,8,132
1507,106,26,132
2558,101,31,132
3324,85,47,132
4984,36,95,131
79676,24,106,130
1166,14,115,129
2751,39,90,129
79204,38,90,128
909,98,30,128
1553,47,81,128
949,99,28,127
3596,2,125,127
22624,39,88,127
1295,35,91,126
3817,118,8,126
10320,2,123,125
34739,90,35,125
2524,58,66,124
1576,32,92,124
8750,24,100,124
5661,106,18,124
3483,114,9,123
5180,37,86,123
7726,86,36,122
5801,9,113,122
5704,42,80,122
6280,101,20,121
7032,66,55,121
4573,101,20,121
584,87,34,121
823,39,81,120
1753,89,31,120
1664,21,99,120
14278,37,83,120
6402,113,6,119
4441,42,77,119
7214,43,76,119
9027,93,25,118
1272,39,79,118
4451,110,8,118
79311,29,88,117
6672,23,94,117
10957,3,114,117
6174,26,90,116
79318,31,85,116
7424,44,72,116
3412,93,23,116
1275,78,38,116
2595,67,49,116
1184,16,99,115
7433,51,64,115
7094,2,112,114
2174,89,25,114
967,61,52,113
1372,81,32,113
706,18,95,113
456,97,16,113
13280,35,77,112
1856,31,81,112
5843,30,81,111
27592,1,110,111
7377,37,74,111
4365,23,88,111
44560,84,27,111
1057,12,98,110
74011,26,83,109
517,37,72,109
447,77,32,109
21372,88,21,109
617,34,73,107
2873,91,16,107
5087,82,25,107
343,62,44,106
5154,29,77,106
2888,97,9,106
4499,100,5,105
3001,22,83,105
2083,19,86,105
4054,34,70,104
8525,21,83,104
8601,66,38,104
649,76,27,103
4216,79,24,103
928,66,37,103
3895,42,61,103
7174,23,79,102
654,67,35,102
41753,77,25,102
2198,24,78,102
882,54,47,101
454,90,11,101
80667,28,72,100
12475,81,19,100
547,31,69,100
10481,85,15,100
1744,19,80,99
6604,36,63,99
3463,22,77,99
1570,26,72,98
13123,22,76,98
1694,4,94,98
2968,35,63,98
2004,72,26,98
578,60,37,97
3384,23,74,97
1628,50,47,97
3059,25,72,97
1331,87,10,97
808,66,30,96
9081,17,78,95
1200,75,20,95
23812,0,95,95
4561,33,62,95
16312,26,69,95
9006,65,30,95
2789,22,72,94
1869,58,36,94
3080,31,63,94
105,29,65,94
727,21,73,94
15696,21,73,94
1800,13,81,94
577,42,52,94
7516,86,7,93
2260,3,90,93
10398,27,66,93
11668,33,60,93
1224,64,28,92
5411,87,5,92
73621,92,0,92
4937,33,59,92
3750,18,73,91
1394,63,28,91
686,9,82,91
4210,19,72,91
7465,23,68,91
2093,57,34,91
31831,4,87,91
9830,23,67,90
1386,28,62,90
31675,20,70,90
11437,11,79,90
713,46,43,89
15470,19,70,89
646,12,77,89
482,59,30,89
3092,29,59,88
1834,63,25,88
566,12,76,88
29336,3,84,87
5512,29,58,87
79425,0,87,87
79104,29,58,87
15816,2,85,87
82576,2,84,86
25288,0,86,86
2835,34,52,86
7352,71,15,86
855,50,36,86
1604,45,40,85
19739,12,73,85
545,24,61,85
9464,29,56,85
14518,14,71,85
1563,81,4,85
2511,64,20,84
1054,66,18,84
4731,8,76,84
79811,3,81,84
1556,22,62,84
80308,74,10,84
1326,54,30,84
7404,4,80,84
3492,14,70,84
79546,0,84,84
19076,25,59,84
2133,23,60,83
8876,24,59,83
9866,81,2,83
4058,23,60,83
2417,61,22,83
81739,17,66,83
6708,6,77,83
24888,3,80,83
6473,83,0,83
2364,22,61,83
81682,8,75,83
402,24,59,83
3692,24,58,82
5134,18,64,82
2321,60,22,82
79369,82,0,82
2089,59,23,82
30667,2,80,82
79765,82,0,82
1728,9,73,82
79226,12,69,81
710,53,28,81
5176,67,14,81
8574,18,63,81
2875,4,77,81
14090,2,79,81
1949,64,17,81
3502,28,53,81
845,22,58,80
23041,18,62,80
5271,51,29,80
733,20,60,80
3286,57,23,80
570,31,49,80
13013,53,26,79
14160,16,63,79
33438,67,12,79
2008,17,62,79
3180,19,60,79
5859,59,20,79
1512,56,23,79
1019,26,52,78
6541,64,14,78
781,25,53,78
904,24,54,78
59133,2,76,78
4065,13,65,78
4619,60,18,78
12512,3,75,78
5204,77,1,78
80977,0,77,77
1515,21,56,77
7268,26,51,77
666,24,53,77
1413,20,57,77
7639,30,47,77
1115,24,53,77
7427,4,73,77
539,29,47,76
2682,39,37,76
12680,23,53,76
16171,12,64,76
5482,17,59,76
18841,22,54,76
4193,19,56,75
740,21,54,75
1797,13,62,75
1359,28,47,75
5042,18,57,75
772,18,57,75
79585,18,57,75
486,5,70,75
11526,11,64,75
2010,55,20,75
608,48,26,74
2906,58,16,74
2956,22,52,74
9901,13,61,74
11025,14,60,74
645,46,28,74
1693,45,29,74
13689,7,67,74
10048,1,73,74
950,11,63,74
2796,53,21,74
4692,55,19,74
567,30,44,74
3288,52,22,74
1189,62,12,74
6897,26,47,73
15182,61,12,73
1038,65,8,73
14634,2,71,73
3051,15,58,73
1499,18,55,73
29908,1,72,73
27844,22,51,73
8105,4,69,73
4921,51,22,73
697,52,21,73
2401,5,68,73
3629,21,51,72
5315,17,55,72
4147,43,29,72
531,44,28,72
4837,20,52,72
6474,1,71,72
477,25,47,72
21464,41,31,72
2272,59,12,71
1292,24,47,71
1700,38,33,71
16636,1,70,71
15795,28,43,71
2925,63,8,71
79129,13,58,71
2086,49,21,70
9700,17,53,70
8413,4,66,70
3559,12,58,70
9473,11,59,70
2913,20,50,70
1921,40,30,70
8347,9,61,70
6450,67,3,70
3638,47,23,70
4121,52,18,70
13071,21,49,70
656,20,50,70
658,11,59,70
1388,12,57,69
522,21,48,69
19781,2,67,69
17200,2,67,69
10466,3,66,69
7201,10,59,69
16948,1,68,69
661,23,46,69
9026,68,1,69
12935,27,41,68
9646,5,63,68
542,38,30,68
3904,20,48,68
3321,21,47,68
8741,21,47,68
1121,11,57,68
1602,14,54,68
644,21,47,68
2792,37,31,68
1708,4,64,68
690,31,37,68
13396,27,40,67
38398,57,10,67
33285,4,63,67
5386,22,45,67
1343,17,50,67
9113,3,64,67
236,21,46,67
16782,3,64,67
700,23,44,67
2107,29,37,66
24700,24,42,66
4809,25,41,66
9892,16,50,66
22226,1,65,66
119987,0,66,66
7196,20,46,66
1685,11,55,66
7974,60,6,66
2685,18,48,66
5006,1,65,66
22973,14,52,66
993,26,40,66
3573,23,43,66
7774,3,63,66
10430,5,61,66
79780,41,25,66
3641,26,40,66
5198,15,50,65
932,10,55,65
2608,22,43,65
3259,6,59,65
16591,11,54,65
1082,20,45,65
9604,14,51,65
3304,47,18,65
13468,21,44,65
24926,3,62,65
12252,17,48,65
4806,12,53,65
14166,9,56,65
14022,51,14,65
2414,22,43,65
4603,18,47,65
606,3,62,65
704,19,45,64
769,35,29,64
7004,19,45,64
2445,23,41,64
12043,3,61,64
494,10,54,64
10428,13,51,64
849,38,26,64
1177,41,23,64
79431,10,54,64
2481,7,57,64
1777,14,50,64
23668,0,64,64
8811,4,60,64
3464,41,22,63
996,36,27,63
19889,2,61,63
871,44,19,63
58253,47,16,63
6205,10,53,63
9273,28,35,63
11454,18,45,63
79158,48,14,62
728,11,51,62
4460,52,10,62
2277,48,14,62
79578,52,10,62
7194,9,53,62
3187,18,44,62
2097,40,22,62
1369,21,41,62
2992,21,41,62
625,33,29,62
1811,18,44,62
17061,14,48,62
1265,37,25,62
602,32,30,62
1976,26,36,62
2137,55,7,62
806,12,50,62
50256,52,10,62
980,16,46,62
9833,13,49,62
1904,19,43,62
10903,2,60,62
1136,36,25,61
6323,44,17,61
4401,50,11,61
831,27,34,61
1698,15,46,61
2275,4,57,61
1322,8,53,61
20326,1,60,61
3481,15,46,61
599,12,49,61
4108,38,23,61
15088,3,58,61
4351,3,58,61
2474,15,46,61
848,20,41,61
554,30,31,61
11026,1,59,60
4115,45,15,60
6407,4,56,60
79336,18,42,60
5255,60,0,60
959,36,24,60
16047,14,46,60
9270,12,48,60
7628,46,14,60
1633,46,14,60
1315,26,34,60
4321,20,40,60
7146,41,19,60
561,26,34,60
9559,11,49,60
3451,45,15,60
79190,21,39,60
392,23,36,59
21601,8,51,59
762,16,43,59
4496,18,41,59
1368,16,43,59
6276,8,51,59
7139,35,24,59
3032,13,46,59
4695,17,42,59
2457,48,11,59
1655,16,43,59
84207,47,12,59
4139,37,22,59
16670,5,54,59
639,6,53,59
14677,11,48,59
3801,53,6,59
7493,21,38,59
613,10,49,59
4630,7,52,59
3898,18,40,58
7103,1,57,58
1907,29,29,58
8723,15,43,58
1768,24,34,58
7670,51,7,58
3243,22,36,58
1854,1,57,58
3056,6,52,58
3653,5,53,58
1059,17,41,58
1127,14,44,58
750,10,48,58
2606,56,2,58
48837,18,40,58
10837,2,56,58
5582,9,49,58
3204,9,48,57
956,36,21,57
4136,20,37,57
2868,8,49,57
79282,57,0,57
708,7,50,57
551,20,37,57
15461,14,43,57
14247,19,38,57
835,10,47,57
680,17,40,57
1902,2,55,57
20533,3,54,57
900,26,31,57
17112,11,46,57
16990,13,44,57
16526,0,57,57
451,31,26,57
698,14,42,56
3096,18,38,56
79479,0,56,56
3438,50,6,56
974,27,29,56
1767,19,37,56
490,39,17,56
794,5,51,56
9593,1,55,56
2689,24,32,56
10608,15,41,56
1347,12,44,56
1294,34,22,56
30196,49,7,56
1042,17,39,56
16587,2,54,56
556,35,21,56
496,19,37,56
6665,16,40,56
21228,5,50,55
8622,48,7,55
709,29,26,55
731,11,44,55
3273,41,14,55
4155,19,36,55
6764,42,13,55
1141,19,36,55
3247,24,31,55
16299,39,16,55
80310,51,4,55
8027,41,14,55
2707,19,36,55
22772,0,55,55
10563,19,36,55
4102,20,35,55
10274,3,52,55
18813,15,40,55
576,22,33,55
20417,1,54,55
2997,7,48,55
8373,2,53,55
3016,17,38,55
29620,2,53,55
3153,43,12,55
4326,7,48,55
979,9,46,55
81863,0,55,55
1358,16,39,55
4813,41,14,55
7054,4,51,55
2931,15,40,55
7654,4,51,55
6153,15,40,55
13388,25,30,55
2692,16,38,54
10194,24,30,54
9987,51,3,54
13967,11,43,54
3119,12,42,54
1234,16,38,54
17877,0,54,54
6831,15,39,54
79732,5,49,54
5996,22,32,54
8283,11,43,54
2132,11,43,54
971,20,34,54
1317,9,45,54
13228,3,51,54
1091,15,39,54
190,15,39,54
29149,2,52,54
1365,13,41,54
3588,32,22,54
701,14,40,54
25149,0,54,54
544,19,35,54
565,27,27,54
2787,15,39,54
1491,19,34,53
35240,0,53,53
2937,19,34,53
23010,1,52,53
4501,8,45,53
587,12,41,53
2045,34,19,53
800,11,42,53
1789,6,47,53
6662,16,37,53
6413,4,49,53
5706,3,50,53
19590,8,45,53
7423,50,3,53
12059,3,50,53
533,40,13,53
8801,2,51,53
7716,3,50,53
1539,13,40,53
693,20,33,53
3890,6,47,53
6145,11,42,53
1409,17,36,53
9547,5,48,53
630,12,41,53
79530,0,53,53
6229,16,36,52
1461,17,35,52
901,9,43,52
4396,1,51,52
2011,4,48,52
79593,15,37,52
3393,9,43,52
8969,2,50,52
1567,8,44,52
14913,2,50,52
1380,4,48,52
948,12,40,52
26182,1,51,52
4110,16,36,52
3602,21,31,52
23036,0,52,52
799,27,25,52
80687,3,49,52
8998,49,3,52
28078,14,38,52
890,18,34,52
9612,10,42,52
2812,37,15,52
17873,1,51,52
12231,2,50,52
11240,17,35,52
12576,24,28,52
10582,16,35,51
944,11,40,51
3583,16,35,51
5783,2,49,51
1683,29,22,51
20977,1,50,51
594,24,27,51
1004,12,39,51
58696,44,7,51
534,13,38,51
681,21,30,51
1663,22,29,51
20414,10,41,51
2458,10,41,51
4995,12,39,51
714,14,37,51
653,8,43,51
571,21,30,51
8355,21,30,51
1646,36,15,51
15670,7,44,51
14254,20,31,51
6585,15,36,51
677,5,46,51
1884,9,42,51
598,13,38,51
2116,26,25,51
4116,2,49,51
4068,35,15,50
1848,40,10,50
815,13,37,50
1582,13,37,50
1066,10,40,50
1603,21,29,50
679,11,39,50
1519,11,39,50
8080,13,37,50
597,21,29,50
1285,14,36,50
880,10,40,50
6073,3,47,50
10939,2,48,50
1953,9,41,50
6021,12,38,50
25613,11,39,50
8710,30,20,50
3390,3,47,50
1249,13,37,50
703,15,35,50
4687,19,31,50
5707,3,47,50
5772,36,14,50
591,18,32,50
1244,16,34,50
2600,9,41,50
818,7,42,49
473,12,37,49
1006,14,35,49
642,8,41,49
2640,17,32,49
6221,3,46,49
4926,18,31,49
8393,22,27,49
3523,8,41,49
33053,0,49,49
14333,7,42,49
688,11,38,49
2577,16,33,49
8379,14,35,49
881,7,42,49
10802,5,44,49
1044,8,41,49
3622,45,4,49
79931,12,37,49
786,10,39,49
23717,0,49,49
34788,16,33,49
1537,22,27,49
2338,5,44,49
5928,1,48,49
833,9,40,49
1727,13,36,49
10703,9,40,49
947,17,32,49
20781,4,45,49
6193,13,36,49
13880,24,25,49
80821,16,33,49
8256,12,37,49
6301,12,37,49
9919,5,44,49
79727,1,47,48
1307,14,34,48
2465,9,39,48
4618,16,32,48
3433,5,43,48
17335,2,46,48
2795,15,33,48
8652,9,39,48
25128,12,36,48
1290,10,38,48
10840,9,39,48
5600,41,7,48
3158,28,20,48
80193,48,0,48
7689,12,36,48
21294,0,48,48
626,18,30,48
8050,5,43,48
16083,11,37,48
1164,13,35,48
4028,1,47,48
12351,3,45,48
9551,44,4,48
3238,12,36,48
2214,12,36,48
3877,19,29,48
749,19,29,48
910,19,29,48
10013,20,28,48
1858,15,33,48
6533,8,40,48
3920,3,45,48
2849,2,46,48
1278,36,12,48
1353,5,42,47
5724,39,8,47
874,32,15,47
467,10,37,47
1637,5,42,47
3956,16,31,47
3165,5,42,47
10770,15,32,47
5906,17,30,47
3266,7,40,47
2769,31,16,47
11091,14,33,47
4971,10,37,47
1857,8,39,47
13609,18,29,47
4802,16,31,47
1794,24,23,47
877,4,43,47
6199,13,34,47
81032,4,43,47
5961,16,31,47
1112,13,34,47
807,7,40,47
10235,2,45,47
3766,17,30,47
11028,11,36,47
2370,40,7,47
8062,17,30,47
31485,2,45,47
962,12,35,47
844,13,34,47
22622,39,8,47
2188,19,28,47
2804,24,23,47
2344,13,34,47
57339,24,23,47
4593,35,12,47
6196,13,34,47
2569,8,39,47
636,21,26,47
16931,40,7,47
1451,12,35,47
79594,0,47,47
1162,13,34,47
6458,14,33,47
82168,1,46,47
2466,28,19,47
45075,24,22,46
11448,3,43,46
824,13,33,46
3491,41,5,46
652,5,41,46
1060,25,21,46
3811,3,43,46
48670,24,22,46
2521,10,36,46
79528,10,36,46
5722,28,18,46
11955,14,32,46
864,15,31,46
10540,19,27,46
79660,0,46,46
12201,1,45,46
3090,9,37,46
2547,13,33,46
7595,16,30,46
12677,3,43,46
3592,15,31,46
79106,35,11,46
2085,9,37,46
