Node_ID,In_Degree,Out_Degree,Total_Degree
532,130,328,458
411,76,381,457
291,404,51,455
212,71,384,455
253,75,380,455
73,207,247,454
2348,395,56,451
6604,165,285,450
390,75,373,448
449,69,379,448
1043,366,81,447
1101,388,57,445
270,72,372,444
459,108,335,443
768,140,303,443
79402,202,241,443
280,70,372,442
5426,7,435,442
57,131,308,439
114,414,24,438
109766,0,438,438
186,352,84,436
584,336,98,434
219,393,41,434
612,294,138,432
311,69,361,430
927,356,69,425
627,336,82,418
2474,121,297,418
1697,344,67,411
351,82,329,411
35,285,126,411
193,375,35,410
419,237,172,409
588,99,309,408
443,308,96,404
1269,344,59,403
423,85,316,401
469,352,48,400
1507,333,67,400
230,363,37,400
258,347,53,400
599,64,331,395
9477,51,343,394
2263,128,264,392
250,348,43,391
550,90,300,390
3029,342,47,389
79079,389,0,389
33,314,74,388
3133,339,49,388
176,311,74,385
915,369,16,385
651,341,42,383
471,333,47,380
3761,330,48,378
149,270,108,378
414,75,302,377
1021,189,188,377
127,310,64,374
773,104,270,374
671,88,284,372
122,302,68,370
1842,74,294,368
1052,352,11,363
79701,106,257,363
220,78,285,363
61,288,74,362
59,287,74,361
4441,79,280,359
173,298,58,356
310,322,34,356
48863,274,82,356
14066,149,203,352
120,300,51,351
934,282,69,351
79308,263,86,349
47,290,59,349
933,293,56,349
2355,329,17,346
314,303,43,346
2504,101,245,346
175,49,297,346
1271,287,58,345
69,265,80,345
593,97,247,344
2173,105,239,344
665,282,61,343
641,292,51,343
10911,93,249,342
73904,127,215,342
139,313,28,341
2774,275,61,336
2221,325,11,336
322,306,29,335
6333,106,228,334
2277,288,46,334
100,283,51,334
391,279,54,333
200,291,42,333
3116,164,166,330
242,280,50,330
57108,281,49,330
519,302,26,328
9753,78,249,327
211,282,44,326
132,259,66,325
1069,296,25,321
94,282,39,321
246,45,276,321
1346,297,23,320
294,22,298,320
82,290,30,320
104,282,37,319
399,286,32,318
134,266,52,318
240,256,61,317
203,280,36,316
484,252,63,315
239,292,23,315
796,260,54,314
79085,5,309,314
507,258,55,313
508,20,292,312
416,277,35,312
464,275,37,312
156,273,39,312
434,236,74,310
147,278,32,310
4500,256,54,310
192,17,292,309
194,266,43,309
26560,264,45,309
442,260,49,309
268,260,48,308
346,266,42,308
295,283,25,308
178,249,58,307
235,270,37,307
579,106,200,306
461,253,52,305
278,245,60,305
1700,271,34,305
288,39,266,305
216,249,55,304
196,264,40,304
7684,18,286,304
226,275,29,304
238,69,235,304
806,37,267,304
395,269,34,303
309,270,33,303
198,271,31,302
255,264,38,302
401,271,31,302
396,274,27,301
1081,34,266,300
281,263,37,300
109,146,154,300
323,243,57,300
460,268,31,299
290,273,26,299
1033,287,12,299
931,215,84,299
355,266,33,299
465,249,49,298
363,254,44,298
277,266,31,297
489,254,43,297
338,262,35,297
335,241,55,296
273,239,57,296
373,241,55,296
2752,250,46,296
312,261,35,296
389,243,52,295
50256,250,45,295
1065,261,33,294
455,258,35,293
1834,263,30,293
352,259,34,293
557,233,60,293
364,258,34,292
342,273,19,292
470,243,49,292
886,254,37,291
71,258,33,291
457,251,40,291
118,255,35,290
1078,256,34,290
448,261,29,290
437,262,27,289
265,256,33,289
318,269,19,288
162,244,44,288
516,239,49,288
481,260,28,288
720,273,15,288
453,20,267,287
398,243,44,287
344,81,205,286
400,81,205,286
333,240,45,285
528,260,24,284
387,263,21,284
527,260,23,283
125,240,43,283
1326,242,41,283
378,247,35,282
137859,82,200,282
205,239,42,281
462,260,21,281
159,249,32,281
316,257,24,281
372,11,269,280
433,244,36,280
3334,249,31,280
485,259,21,280
79089,88,192,280
296,248,31,279
1070,256,23,279
168,22,257,279
669,103,176,279
249,257,21,278
417,255,23,278
368,254,24,278
2073,87,191,278
2667,130,148,278
499,249,29,278
1071,230,47,277
214,245,32,277
1067,261,16,277
361,248,29,277
444,250,27,277
328,244,33,277
501,11,265,276
247,240,36,276
472,254,22,276
421,255,21,276
408,251,24,275
521,12,263,275
264,253,22,275
452,248,26,274
694,151,123,274
349,255,18,273
379,239,34,273
525,85,188,273
510,237,36,273
307,250,23,273
435,245,28,273
441,254,18,272
366,239,33,272
406,240,32,272
336,232,40,272
497,257,15,272
201,236,35,271
330,243,27,270
394,245,25,270
1072,18,252,270
409,239,30,269
284,244,25,269
28,240,29,269
1075,253,16,269
298,242,27,269
776,211,58,269
327,236,32,268
365,253,15,268
329,239,29,268
3119,75,192,267
237,230,37,267
520,240,26,266
1107,253,13,266
405,236,30,266
111,60,205,265
478,228,37,265
370,243,22,265
1145,2,263,265
420,237,28,265
488,261,3,264
549,235,29,264
199,239,25,264
1068,251,13,264
458,240,24,264
388,241,22,263
610,226,37,263
275,247,16,263
503,239,24,263
422,237,25,262
512,240,22,262
530,245,17,262
1886,142,120,262
492,242,20,262
431,239,22,261
2112,5,256,261
9660,26,235,261
302,232,28,260
2288,133,127,260
816,212,48,260
256,246,14,260
983,230,29,259
10240,98,161,259
6507,250,9,259
18634,121,138,259
518,242,17,259
5593,253,5,258
385,234,23,257
3149,90,165,255
424,229,26,255
282,43,210,253
224,229,24,253
1036,32,220,252
292,233,19,252
4233,235,16,251
483,222,29,251
502,238,12,250
1077,235,15,250
79178,247,2,249
304,234,15,249
2957,149,100,249
165,228,20,248
79417,75,173,248
1220,93,155,248
313,232,16,248
1356,139,109,248
427,231,17,248
1084,235,13,248
474,234,14,248
369,232,16,248
357,231,16,247
4902,139,108,247
1328,151,95,246
1073,225,21,246
350,224,22,246
509,233,12,245
687,232,13,245
1237,209,35,244
1074,89,155,244
1064,231,13,244
505,231,13,244
252,230,13,243
21618,22,221,243
2755,2,240,242
2178,229,13,242
2006,200,41,241
303,220,21,241
12359,78,162,240
498,158,82,240
286,25,214,239
225,34,205,239
1899,177,62,239
1959,11,226,237
1612,103,133,236
1725,210,26,236
3131,191,44,235
747,195,40,235
1339,184,50,234
300,66,168,234
907,187,46,233
79528,48,184,232
622,214,17,231
3172,124,104,228
1896,174,52,226
9836,22,203,225
109809,62,162,224
79431,70,154,224
110,51,173,224
649,186,37,223
1443,12,211,223
1366,49,174,223
14844,34,187,221
738,107,112,219
3846,188,31,219
79119,98,120,218
1286,127,91,218
432,103,114,217
325,42,175,217
1442,94,122,216
3279,82,134,216
1479,16,200,216
1233,190,23,213
33438,175,37,212
20477,168,44,212
31675,84,127,211
2642,58,152,210
3707,64,145,209
3463,21,187,208
782,176,31,207
3702,204,3,207
2283,107,100,207
1932,46,161,207
6234,52,154,206
354,167,37,204
48834,170,27,197
1589,142,53,195
48826,165,29,194
536,16,178,194
4557,176,17,193
2558,158,33,191
659,50,140,190
15448,41,149,190
23414,1,186,187
440,25,162,187
971,45,142,187
79113,49,138,187
1876,97,89,186
946,154,32,186
79622,12,173,185
397,159,26,185
6679,64,121,185
1166,35,150,185
1501,40,142,182
526,30,151,181
5921,13,167,180
1347,29,151,180
12026,149,30,179
511,146,32,178
801,120,57,177
661,101,75,176
2663,168,8,176
1921,118,57,175
1481,14,161,175
513,35,139,174
2789,41,131,172
875,127,44,171
493,157,13,170
324,16,154,170
279,129,40,169
736,146,22,168
514,22,145,167
2281,42,124,166
2417,131,35,166
4619,135,31,166
297,14,152,166
1711,0,165,165
1189,131,34,165
6490,54,111,165
3324,108,57,165
79233,60,104,164
1556,21,143,164
10481,145,19,164
1518,48,116,164
2086,128,35,163
2201,15,148,163
8306,54,108,162
410,15,146,161
450,23,138,161
4728,158,3,161
615,127,33,160
6737,143,17,160
2944,46,112,158
5176,125,33,158
949,122,35,157
4210,45,111,156
961,95,60,155
80625,20,135,155
967,53,101,154
4054,41,113,154
8401,39,115,154
22669,130,23,153
529,18,134,152
476,136,16,152
10107,39,113,152
2336,3,149,152
1923,26,124,150
79292,148,1,149
3402,138,11,149
1655,34,114,148
3173,53,94,147
780,85,62,147
1796,105,41,146
79271,23,123,146
4429,119,27,146
1949,114,31,145
1862,0,145,145
79269,144,0,144
6402,126,17,143
540,43,100,143
90811,105,37,142
1533,63,79,142
5056,131,11,142
49665,41,100,141
15545,11,130,141
2720,116,25,141
2906,108,31,139
1499,18,121,139
6651,35,103,138
20640,17,121,138
2524,81,56,137
6226,132,4,136
8750,21,115,136
5154,33,101,134
3817,125,9,134
18065,24,109,133
5761,48,85,133
8097,87,45,132
3483,123,9,132
2105,25,104,129
84,81,47,128
3596,2,126,128
48778,102,26,128
90425,0,127,127
3384,36,91,127
456,90,37,127
9481,34,93,127
3737,97,29,126
1709,96,30,126
1703,32,93,125
4583,44,81,125
567,65,60,125
3288,75,50,125
34739,107,18,125
1850,69,55,124
79340,33,91,124
1570,21,102,123
701,74,49,123
3412,95,27,122
1057,21,101,122
4147,72,49,121
1200,104,17,121
706,15,106,121
909,78,42,120
2199,71,49,120
1280,12,108,120
1768,49,70,119
23627,0,119,119
4451,114,5,119
58253,93,26,119
13863,32,87,119
16733,2,116,118
679,59,59,118
79691,33,85,118
7214,42,76,118
5202,22,96,118
2385,90,27,117
3189,34,83,117
1272,31,85,116
1331,102,14,116
11074,44,72,116
939,97,18,115
1184,13,102,115
844,33,82,115
21493,21,93,114
1359,39,75,114
12696,1,113,114
8950,101,13,114
686,10,104,114
5157,31,83,114
34405,93,21,114
808,77,36,113
4692,90,23,113
2511,79,33,112
517,39,73,112
9604,27,85,112
3362,24,88,112
5204,103,8,111
1170,71,39,110
531,38,72,110
5026,0,110,110
136883,90,20,110
3146,36,73,109
839,34,75,109
74011,33,76,109
1275,84,25,109
928,64,44,108
13689,15,93,108
1685,25,83,108
656,43,65,108
8601,65,43,108
710,74,33,107
1224,83,24,107
631,1,105,106
21667,13,93,106
477,27,79,106
14090,2,104,106
3331,0,106,106
79204,32,73,105
25711,8,97,105
79190,38,67,105
9086,2,102,104
13123,21,83,104
4499,99,5,104
10267,85,19,104
3243,53,51,104
2873,86,18,104
1604,55,48,103
24865,1,102,103
4984,26,77,103
3887,10,93,103
80308,88,15,103
10852,24,79,103
2602,62,41,103
9178,28,74,102
44312,0,102,102
2174,77,25,102
2968,46,56,102
2824,5,97,102
236,28,74,102
16120,9,93,102
561,32,70,102
5087,82,20,102
3259,5,96,101
2888,88,13,101
9026,100,1,101
2937,39,61,100
4809,37,63,100
7670,83,17,100
1193,23,77,100
9129,16,84,100
1694,3,96,99
30161,87,12,99
2370,77,22,99
8958,31,68,99
61438,2,96,98
6375,21,77,98
7516,91,7,98
3158,78,20,98
79411,76,22,98
9006,68,30,98
4513,80,18,98
454,84,14,98
3080,35,62,97
553,31,66,97
5466,9,88,97
136656,76,21,97
2893,20,77,97
4420,76,20,96
1693,67,29,96
15104,10,86,96
79318,16,80,96
13609,31,65,96
3170,16,80,96
644,28,68,96
697,63,33,96
1491,23,72,95
6323,65,30,95
3051,21,74,95
2913,27,68,95
3592,32,63,95
14954,3,92,95
5411,90,5,95
30599,38,57,95
16656,28,66,94
2260,1,93,94
5707,3,91,94
7726,65,28,93
4731,5,88,93
3126,39,54,93
81454,60,33,93
2595,45,48,93
3502,40,53,93
864,51,41,92
794,12,80,92
855,50,42,92
8379,13,79,92
5271,53,39,92
79811,9,83,92
91165,71,21,92
7178,28,63,91
48670,27,64,91
20835,76,15,91
2321,68,23,91
79409,12,79,91
19663,76,14,90
81256,15,75,90
9490,4,86,90
609,26,64,90
13023,2,88,90
105,30,60,90
2732,73,17,90
1497,33,57,90
646,24,66,90
3788,17,73,90
4921,65,25,90
4883,4,86,90
111030,0,90,90
12128,31,59,90
48837,26,64,90
626,32,57,89
6450,82,7,89
8139,1,88,89
79147,0,89,89
1628,45,44,89
4937,39,50,89
12935,28,60,88
467,8,80,88
10398,19,69,88
3286,60,28,88
4603,30,58,88
10123,4,84,88
713,47,40,87
2940,21,66,87
79,17,70,87
693,39,48,87
1162,32,55,87
136555,69,18,87
15524,0,86,86
11593,20,66,86
5512,31,55,86
8507,61,25,86
10162,1,85,86
9537,70,16,86
1410,5,80,85
18573,3,82,85
12823,13,72,85
4007,15,70,85
4573,79,6,85
10627,5,80,85
577,40,45,85
12905,18,67,85
3063,35,50,85
617,33,51,84
13186,32,52,84
25234,14,70,84
79369,84,0,84
606,3,81,84
570,31,53,84
1438,59,25,84
43925,77,6,83
6174,25,58,83
1050,18,65,83
1925,3,80,83
10877,26,57,83
6473,83,0,83
950,12,71,83
14836,4,79,83
4004,53,30,83
1563,77,6,83
5894,25,58,83
5365,30,53,83
5582,20,63,83
11283,16,66,82
727,18,64,82
746,17,65,82
506,14,68,82
9804,9,73,82
625,43,39,82
2792,43,39,82
5337,25,57,82
79765,82,0,82
79849,25,57,82
2682,42,39,81
343,45,36,81
80310,73,8,81
1321,58,23,81
6182,24,57,81
4837,24,57,81
5661,72,9,81
16563,3,78,81
13013,55,25,80
9866,79,1,80
1038,63,17,80
6672,22,58,80
9765,24,56,80
2356,13,67,80
2093,61,19,80
402,33,47,80
692,53,27,80
2456,20,60,80
2451,20,59,79
5996,29,50,79
7194,20,59,79
12583,3,76,79
7424,25,54,79
5396,18,61,79
16670,1,78,79
79158,55,23,78
5468,18,60,78
6474,0,78,78
2004,48,30,78
1265,53,25,78
1341,25,53,78
559,45,33,78
17216,2,76,78
10981,4,73,77
3491,73,4,77
932,12,65,77
12164,2,75,77
3709,29,48,77
1380,3,74,77
871,56,21,77
79111,3,74,77
4019,24,53,77
1845,6,71,77
79780,50,27,77
11526,10,67,77
26606,0,77,77
690,34,43,77
769,40,36,76
650,11,65,76
9276,5,71,76
6515,60,16,76
24955,1,75,76
16287,17,59,76
2020,17,59,76
2028,2,74,76
13071,28,48,76
486,6,70,76
7427,3,73,76
14277,12,64,76
858,24,51,75
9689,21,54,75
79311,5,70,75
4216,60,15,75
608,49,26,75
9646,0,75,75
1465,6,69,75
12745,1,74,75
6418,3,72,75
8347,6,69,75
904,21,54,75
2097,52,23,75
79136,59,16,75
777,28,47,75
636,26,49,75
539,27,47,74
6058,19,55,74
654,42,32,74
587,19,55,74
1698,16,58,74
522,18,56,74
2850,12,62,74
6307,21,53,74
1177,53,21,74
3304,56,18,74
3638,52,22,74
14022,64,10,74
3481,11,63,74
2812,53,21,74
13791,60,14,74
2272,57,16,73
10048,0,73,73
12475,61,12,73
1424,7,66,73
15563,21,52,73
750,15,58,73
621,21,52,73
4753,28,45,73
2925,64,9,73
700,25,48,73
17554,0,73,73
22457,1,72,73
21464,42,31,73
709,45,27,72
9399,22,50,72
874,40,32,72
495,22,50,72
9327,22,50,72
1121,16,56,72
1425,5,67,72
6768,19,53,72
576,23,49,72
29149,0,72,72
10937,2,70,72
882,30,42,72
136583,56,16,72
18841,22,50,72
29074,0,71,71
2608,20,51,71
58389,27,44,71
8652,8,63,71
1292,20,51,71
3120,17,54,71
578,40,31,71
11927,57,14,71
3874,1,70,71
2128,50,21,71
1904,22,49,71
6057,47,24,71
9404,14,57,71
2010,45,26,71
13912,20,50,70
4024,30,40,70
1019,21,49,70
1176,31,39,70
1322,7,63,70
6910,1,69,70
545,16,54,70
2875,7,63,70
7487,20,50,70
2563,52,18,70
15385,2,68,70
11726,23,47,70
16931,61,9,70
16990,22,48,70
554,36,34,70
15182,55,14,69
3464,50,19,69
740,21,48,69
79307,19,50,69
11026,0,69,69
1252,4,65,69
542,34,35,69
5169,49,20,69
12383,4,65,69
585,12,57,69
7201,10,59,69
8668,6,63,69
1783,2,67,69
4502,16,53,69
9347,17,52,69
49326,0,69,69
2658,4,65,69
2203,15,53,68
11147,26,42,68
2133,22,46,68
473,18,50,68
5640,2,66,68
845,20,48,68
18240,0,68,68
4121,48,20,68
10185,24,44,68
566,17,51,68
547,17,51,68
2424,18,50,68
9171,0,68,68
1708,3,65,68
4630,5,63,68
1584,19,49,68
1311,14,54,68
1728,10,58,68
1848,56,11,67
4460,49,18,67
956,51,16,67
8612,34,33,67
39386,0,67,67
10466,3,64,67
772,13,54,67
1765,3,64,67
2566,24,43,67
3168,60,7,67
2007,3,64,67
602,34,33,67
4847,11,56,67
79904,14,53,67
10280,18,49,67
23850,3,63,66
14509,19,47,66
6283,13,53,66
2384,22,44,66
6407,4,62,66
815,18,48,66
79743,2,64,66
2458,21,45,66
3835,2,64,66
4066,41,25,66
3180,17,49,66
1646,49,17,66
1864,27,39,66
613,18,48,66
16587,0,66,66
598,15,51,66
9628,19,47,66
24626,1,64,65
731,13,52,65
90671,44,21,65
6139,3,62,65
823,12,53,65
1624,47,18,65
1317,16,49,65
711,19,46,65
10838,30,35,65
2089,45,20,65
993,23,42,65
4139,45,20,65
8998,62,3,65
3238,15,50,65
3725,4,61,65
13306,1,64,65
17112,16,49,65
758,11,54,65
3641,24,41,65
80181,48,17,65
698,16,48,64
1869,41,23,64
13396,23,41,64
12043,2,62,64
13234,1,63,64
7514,22,42,64
79251,0,64,64
9236,56,8,64
3807,12,52,64
10235,1,63,64
9464,27,37,64
11689,26,38,64
733,22,42,64
591,19,45,64
35240,0,63,63
2079,4,59,63
15157,2,61,63
48868,45,18,63
3092,19,44,63
5706,2,61,63
600,14,49,63
4223,50,13,63
80043,43,20,63
2992,16,47,63
1661,9,54,63
639,8,55,63
9817,16,47,63
3265,2,61,63
3801,56,7,63
4934,32,31,63
79425,0,63,63
1093,13,50,63
833,17,46,63
1807,6,57,63
79129,24,39,63
2118,23,40,63
5764,18,44,62
16969,0,62,62
13280,17,45,62
5658,16,46,62
9987,55,7,62
762,17,45,62
1594,13,49,62
6216,13,49,62
8027,47,15,62
1404,14,48,62
597,27,35,62
5458,2,60,62
14829,3,59,62
3400,13,49,62
9982,17,45,62
1664,16,46,62
2525,15,47,62
496,21,41,62
848,26,36,62
6211,2,59,61
11846,20,41,61
5527,10,51,61
1368,20,41,61
10963,16,45,61
1551,16,45,61
19819,1,60,61
79220,12,49,61
15015,5,56,61
2328,2,59,61
12050,4,57,61
1109,13,48,61
7148,1,60,61
6585,17,44,61
5428,10,51,61
565,30,31,61
1278,51,10,61
683,9,51,60
3438,52,8,60
2445,18,42,60
1169,17,43,60
8741,19,41,60
3426,20,40,60
1510,40,20,60
9249,52,8,60
3056,8,52,60
560,15,45,60
1753,8,52,60
2796,45,15,60
962,18,42,60
2416,13,47,60
2877,40,20,60
11454,16,44,60
556,36,24,60
3920,5,55,60
1571,26,34,60
8836,16,43,59
1483,16,43,59
6060,18,41,59
1473,37,22,59
853,10,49,59
9700,16,43,59
911,17,42,59
1515,12,47,59
1545,21,38,59
1103,17,42,59
6541,46,13,59
11366,16,43,59
681,28,31,59
797,11,48,59
9859,19,40,59
4906,45,14,59
58349,6,53,59
136539,0,59,59
2862,17,42,59
1937,15,44,59
881,9,50,59
2689,25,34,59
25379,2,57,59
2137,52,7,59
980,15,44,59
1647,14,45,59
900,21,38,59
1358,22,37,59
20781,5,54,59
6000,1,58,59
10553,12,47,59
451,31,28,59
2592,14,44,58
10194,24,34,58
849,29,29,58
2697,40,18,58
666,16,42,58
5053,35,23,58
1122,15,43,58
58373,50,8,58
9569,11,47,58
482,33,25,58
8525,15,43,58
890,23,35,58
749,20,38,58
22203,2,56,58
1451,15,43,58
5804,19,39,58
3207,13,45,58
136609,45,13,58
10974,25,32,57
3684,5,52,57
14400,1,56,57
16148,21,36,57
21085,1,56,57
24700,20,37,57
888,9,48,57
18932,1,56,57
59358,0,57,57
642,11,46,57
20714,2,55,57
7755,5,52,57
5755,30,27,57
26182,0,57,57
5255,56,1,57
6261,8,49,57
6337,19,38,57
10274,0,57,57
7974,50,7,57
10510,2,55,57
718,13,44,57
1059,16,41,57
799,23,34,57
759,35,22,57
83615,0,57,57
4284,6,51,57
4126,23,34,57
2363,2,55,57
10903,1,56,57
7621,20,37,57
26161,1,56,57
22351,52,5,57
4116,6,51,57
9211,2,55,57
2892,14,42,56
901,7,49,56
4501,6,50,56
6644,6,50,56
2134,40,16,56
2078,10,46,56
953,16,40,56
79093,0,56,56
9683,17,39,56
12201,1,55,56
7296,1,55,56
20856,15,41,56
1112,19,37,56
2634,5,51,56
14010,20,36,56
8373,1,55,56
5388,4,52,56
1024,12,44,56
981,7,49,56
3902,1,55,56
1315,11,45,56
1537,22,34,56
13756,22,34,56
630,13,43,56
5901,2,54,56
10163,8,48,56
6089,7,48,55
79978,49,6,55
3165,4,51,55
20775,18,37,55
2640,16,39,55
14113,0,55,55
96475,0,55,55
17013,40,15,55
79282,55,0,55
8080,14,41,55
723,39,16,55
880,12,43,55
4596,5,50,55
5679,4,51,55
30579,2,53,55
10872,11,44,55
79682,34,21,55
8710,36,19,55
5372,1,54,55
1035,33,22,55
3153,45,10,55
1539,16,39,55
4369,20,35,55
4515,2,53,55
136689,19,36,55
23246,15,40,55
3015,21,34,55
13880,20,35,55
23819,12,43,55
9881,51,4,55
13388,31,24,55
1667,5,49,54
20977,1,53,54
48919,23,31,54
10952,15,39,54
5883,1,53,54
1907,28,26,54
16299,39,15,54
4058,20,34,54
1855,10,44,54
4428,13,41,54
4294,2,52,54
8969,1,53,54
1567,10,44,54
29698,1,53,54
1044,7,47,54
3945,10,44,54
24166,1,53,54
49177,0,54,54
3855,42,12,54
190,14,40,54
13804,1,53,54
4935,4,50,54
908,16,38,54
2227,19,35,54
14118,10,44,54
3002,41,13,54
1297,14,40,54
589,10,44,54
8802,43,10,53
5198,13,40,53
818,11,42,53
824,13,40,53
80197,0,53,53
1388,10,43,53
1705,8,45,53
4496,10,43,53
2275,3,50,53
80252,11,42,53
10721,19,34,53
9362,19,34,53
19916,2,51,53
2249,11,42,53
7352,47,6,53
3187,13,40,53
23195,3,50,53
19382,30,23,53
14916,2,51,53
3198,16,37,53
12351,4,49,53
16655,0,53,53
14677,16,37,53
8180,5,48,53
35777,0,53,53
30196,47,6,53
79104,14,39,53
1727,12,41,53
4813,36,17,53
2678,8,45,53
5086,20,33,53
3546,16,37,53
10018,16,36,52
49158,45,7,52
1744,9,43,52
811,8,44,52
3204,12,40,52
392,24,28,52
26611,0,52,52
3247,20,32,52
3811,2,50,52
800,11,41,52
1006,17,35,52
3321,15,37,52
11601,2,50,52
4136,11,41,52
12461,2,50,52
1464,14,38,52
920,16,36,52
4804,3,49,52
2707,17,35,52
23294,42,10,52
5042,7,45,52
3325,12,40,52
2577,17,35,52
