Node_ID,In_Degree,Out_Degree,Total_Degree
9481,25,102,127
13863,36,90,126
6283,27,98,125
2732,101,24,125
4004,83,42,125
74011,31,93,124
4216,103,20,123
6737,111,12,123
4451,117,6,123
531,49,74,123
1057,20,103,123
1184,21,102,123
456,87,36,123
3131,95,27,122
9753,41,81,122
4054,29,92,121
1570,37,83,120
6679,38,82,120
631,2,118,120
19663,113,6,119
1359,37,82,119
18065,29,89,118
706,15,103,118
839,34,83,117
1896,88,29,117
4692,97,20,117
6651,28,88,116
2595,69,47,116
14836,4,112,116
3362,18,98,116
4429,93,22,115
711,38,77,115
5764,34,80,114
6333,39,75,114
6515,88,26,114
7214,39,75,114
5337,31,83,114
79402,15,99,114
1170,70,43,113
4147,67,46,113
10107,36,77,113
3288,69,44,113
454,102,11,113
858,57,55,112
1200,98,14,112
6375,25,86,111
12696,2,109,111
1655,29,82,111
18573,1,109,110
11556,24,86,110
14090,3,107,110
2127,16,94,110
8601,67,43,110
780,44,66,110
971,38,71,109
1272,30,79,109
4499,103,5,108
12745,2,106,108
10872,19,89,108
3279,33,75,108
1331,95,13,108
15608,1,106,107
547,20,87,107
2465,21,85,106
6402,92,14,106
9178,30,76,106
1193,20,86,106
928,61,44,105
11369,13,92,105
6627,24,81,105
25711,12,93,105
11074,34,71,105
24955,5,99,104
639,6,98,104
4113,36,67,103
517,36,67,103
3080,32,70,102
9654,30,72,102
79147,0,102,102
4984,23,79,102
2873,85,17,102
3481,10,92,102
91165,73,29,102
9129,16,86,102
1694,6,95,101
71712,34,67,101
3092,29,72,101
3015,41,60,101
13609,34,66,100
5372,3,97,100
5204,99,1,100
9026,99,1,100
136565,74,25,99
697,65,34,99
656,38,61,99
6057,80,19,99
79849,27,72,99
1388,12,86,98
13123,20,78,98
2201,15,83,98
11920,79,19,98
10398,29,69,98
3902,1,97,98
2524,51,46,97
3737,77,20,97
9086,3,94,97
5154,13,84,97
9674,3,94,97
19595,2,95,97
867,72,25,97
1685,31,66,97
5197,2,95,97
848,41,56,97
808,64,32,96
2840,28,68,96
9006,69,27,96
10627,8,88,96
5582,30,66,96
686,8,87,95
3828,25,70,95
5411,91,4,95
2128,76,19,95
4883,5,90,95
2174,70,24,94
20194,16,78,94
14732,35,59,94
16670,1,93,94
3502,34,60,94
606,3,91,94
561,28,66,94
447,71,23,94
48837,34,60,94
22457,4,90,94
2511,61,32,93
1834,66,27,93
2888,83,10,93
7148,2,91,93
909,61,31,92
644,31,61,92
79224,70,21,91
105,32,59,91
12546,5,86,91
4837,30,61,91
4019,29,62,91
2260,1,90,91
1604,48,42,90
81256,10,80,90
79119,30,60,90
23627,1,89,90
2321,62,28,90
1628,45,45,90
7516,84,5,89
12823,21,68,89
5271,53,36,89
3286,48,41,89
5512,32,57,89
19861,75,14,89
2893,19,70,89
13023,1,87,88
4731,6,82,88
6450,82,6,88
855,50,38,88
1539,21,67,88
236,25,63,88
10162,2,86,88
710,60,27,87
578,55,32,87
25234,19,68,87
79,22,65,87
11434,2,85,87
1386,16,71,87
713,49,37,86
4040,22,64,86
39386,1,85,86
3412,68,18,86
79811,7,79,86
939,70,15,85
9276,8,77,85
9249,73,12,85
6473,85,0,85
577,38,47,85
7818,15,70,85
539,28,56,84
6174,23,61,84
343,50,34,84
6184,36,48,84
2566,29,55,84
79369,84,0,84
15064,31,53,84
3153,71,13,84
1563,77,7,84
1292,28,55,83
19028,9,74,83
2097,59,24,83
950,14,69,83
759,54,29,83
2456,24,59,83
44312,0,82,82
2417,68,14,82
904,25,57,82
9113,3,79,82
7146,65,17,82
5087,65,17,82
79765,82,0,82
700,27,55,82
6323,57,24,81
9866,80,1,81
6541,68,13,81
3180,26,55,81
693,25,56,81
1280,12,69,81
12935,27,53,80
25846,2,78,80
23294,67,13,80
772,21,59,80
90877,59,21,80
5900,23,57,80
9765,27,53,80
844,25,55,80
570,28,52,80
4630,10,70,80
136883,57,23,80
5198,13,66,79
654,43,36,79
6089,19,60,79
727,18,61,79
7670,66,13,79
5712,63,16,79
2105,27,52,79
3945,24,55,79
6474,2,77,79
6920,25,54,79
2093,62,17,79
11526,12,67,79
10280,20,59,79
79158,54,24,78
932,11,67,78
6060,28,50,78
18879,4,74,78
80310,72,6,78
9985,2,76,78
16287,16,62,78
2824,6,72,78
806,15,63,78
43925,72,5,77
31666,65,12,77
5640,4,73,77
4115,62,15,77
467,10,67,77
1410,7,70,77
3835,1,76,77
5365,25,52,77
9399,22,54,76
769,42,34,76
1176,39,37,76
5169,60,16,76
746,16,60,76
1588,19,57,76
5396,9,67,76
402,27,49,76
5894,24,52,76
49326,0,76,76
2010,50,26,76
13013,53,22,75
874,36,39,75
15157,2,73,75
522,19,56,75
15448,19,56,75
1765,8,67,75
7487,23,52,75
636,26,49,75
22203,2,73,75
7427,7,68,75
495,23,51,74
608,51,23,74
797,17,57,74
22508,60,14,74
846,46,28,74
3243,33,41,74
79111,5,69,74
845,16,58,74
10048,1,73,74
4066,48,26,74
566,16,58,74
79409,10,64,74
690,30,44,74
24700,28,45,73
1019,26,47,73
1703,17,56,73
585,17,56,73
2132,14,59,73
482,47,26,73
2004,48,25,73
680,14,59,73
1480,19,54,73
95699,60,13,73
750,18,55,73
1664,22,51,73
18323,25,47,72
1038,64,8,72
20640,26,46,72
1800,21,51,72
1497,27,45,72
2875,6,66,72
1391,23,49,72
486,5,67,72
17112,26,46,72
709,46,25,71
49629,57,14,71
2850,8,63,71
3638,49,22,71
16656,21,50,71
733,21,50,71
11726,24,47,71
621,13,58,71
79419,4,67,71
2925,63,8,71
99453,54,17,71
79457,22,49,71
14400,3,67,70
4501,10,60,70
2682,35,35,70
650,11,59,70
1698,17,53,70
2272,59,11,70
1322,6,64,70
9464,29,41,70
29149,3,67,70
13097,25,45,70
136583,50,20,70
23246,16,54,70
18841,18,52,70
3464,42,27,69
9490,3,66,69
8612,33,36,69
587,17,52,69
58389,26,43,69
542,35,34,69
2020,20,49,69
7201,11,58,69
10838,33,36,69
11509,12,57,69
576,22,47,69
1059,18,51,69
777,24,45,69
3265,2,67,69
1845,5,64,69
4513,57,12,69
16587,2,67,69
21464,41,28,69
2134,54,14,68
4259,68,0,68
4121,45,23,68
5801,13,55,68
16120,8,60,68
9899,2,66,68
15182,55,12,67
35240,1,66,67
6139,4,63,67
888,15,52,67
9027,57,10,67
13396,27,40,67
12043,3,64,67
12383,4,63,67
6418,2,65,67
1394,49,18,67
10235,2,65,67
1265,43,24,67
15385,3,64,67
1708,4,63,67
13880,22,45,67
3641,27,40,67
10123,3,64,67
740,21,45,66
1848,54,12,66
1572,8,58,66
11026,1,65,66
4803,45,21,66
1465,4,62,66
9477,5,61,66
5999,57,9,66
2328,2,64,66
7424,19,47,66
993,23,43,66
8998,63,3,66
602,33,33,66
4515,2,64,66
1647,20,46,66
4284,8,58,66
14534,2,64,66
1162,15,51,66
4120,17,49,66
9700,24,41,65
2079,5,60,65
8048,18,47,65
9569,12,53,65
2992,17,48,65
1783,1,64,65
477,31,34,65
2007,4,61,65
4934,33,32,65
9171,2,63,65
13433,10,55,65
908,19,46,65
2658,4,61,65
10903,2,63,65
1363,37,27,64
2203,17,47,64
80197,1,63,64
1516,20,44,64
698,16,48,64
9689,17,47,64
762,18,46,64
1545,24,40,64
679,10,54,64
9236,53,11,64
8347,6,58,64
19819,2,62,64
26182,1,63,64
2385,47,17,64
2028,2,62,64
1831,9,55,64
8373,3,61,64
10937,3,61,64
1024,15,49,64
79089,20,44,64
559,34,30,64
1358,21,43,64
758,11,53,64
1904,19,45,64
1667,5,58,63
901,12,51,63
4434,13,50,63
683,12,51,63
6407,3,60,63
506,15,48,63
2458,12,51,63
1551,11,52,63
10466,4,59,63
666,18,45,63
3807,10,53,63
29670,20,43,63
5468,15,48,63
10274,1,62,63
12050,4,59,63
2416,16,47,63
2877,38,25,63
14518,17,46,63
2854,42,21,63
79579,16,47,63
613,17,46,63
2525,15,48,63
2118,25,38,63
1311,9,54,63
731,13,49,62
1907,37,25,62
1169,15,47,62
24865,1,61,62
1594,13,49,62
8741,23,39,62
136574,15,47,62
1121,12,50,62
597,27,35,62
79220,13,49,62
14829,3,59,62
560,13,49,62
2634,8,54,62
1646,50,12,62
890,23,39,62
3801,57,5,62
2137,54,8,62
2792,35,27,62
1095,12,50,62
13804,2,60,62
79780,39,23,62
9537,50,12,62
3920,1,61,62
3451,50,12,62
630,17,45,62
554,33,29,62
3546,19,43,62
3491,57,4,61
815,16,45,61
2275,3,58,61
617,26,35,61
9836,7,54,61
20414,7,54,61
920,13,48,61
849,33,28,61
15015,6,55,61
5458,3,58,61
2862,15,46,61
49490,55,6,61
5706,4,57,61
11714,3,58,61
1937,19,42,61
4139,42,19,61
16563,4,57,61
30196,55,6,61
1537,26,35,61
3620,17,44,61
16969,1,59,60
823,16,44,60
1006,17,43,60
3119,20,40,60
2494,6,54,60
7755,9,51,60
79093,0,60,60
7194,17,43,60
6261,10,50,60
7974,53,7,60
2689,26,34,60
3170,15,45,60
2085,15,45,60
1129,46,14,60
4813,40,20,60
16867,1,59,60
2363,1,59,60
5527,8,51,59
96475,0,59,59
1425,3,56,59
12663,3,56,59
19759,19,40,59
8750,13,46,59
1865,41,18,59
12201,2,57,59
7637,19,40,59
732,27,32,59
3602,21,38,59
799,25,34,59
25350,2,57,59
979,10,49,59
4935,7,52,59
868,21,38,59
20781,5,54,59
22113,6,53,59
4615,21,38,59
3684,4,54,58
2892,13,45,58
13912,20,38,58
8893,8,50,58
10194,23,35,58
16299,42,16,58
9987,55,3,58
681,22,36,58
1925,5,53,58
1510,36,22,58
8027,46,12,58
16900,1,57,58
1177,42,16,58
9379,42,16,58
1753,6,52,58
12059,4,54,58
81648,16,42,58
4921,38,20,58
12351,6,52,58
556,36,22,58
12523,1,57,58
565,31,27,58
535,10,48,58
26161,2,56,58
11437,22,36,58
1229,15,42,57
5883,3,54,57
831,25,32,57
30082,49,8,57
1368,17,40,57
3709,16,41,57
6307,20,37,57
1393,21,36,57
24888,1,56,57
3056,5,52,57
545,12,45,57
1044,9,48,57
10335,1,56,57
2356,13,44,57
1079,24,33,57
625,30,27,57
80687,4,53,57
4369,20,37,57
4753,24,33,57
31478,1,56,57
1409,17,40,57
4439,11,46,57
2812,38,19,57
9881,51,6,57
6000,5,52,57
25856,2,55,57
4861,12,45,57
1728,10,47,57
16733,1,55,56
14934,22,34,56
2608,17,39,56
3247,14,42,56
642,12,44,56
2640,17,39,56
1050,12,44,56
79593,13,43,56
3051,10,46,56
17200,3,53,56
1464,16,40,56
803,13,43,56
490,42,14,56
1380,4,52,56
5042,10,46,56
880,10,46,56
5132,20,36,56
1091,16,40,56
1122,17,39,56
2089,32,24,56
3320,8,48,56
16655,1,55,56
15127,12,44,56
2424,19,37,56
12128,13,43,56
749,20,36,56
1566,38,18,56
479,23,33,56
751,25,31,56
79279,51,5,56
4116,4,52,56
19831,40,16,56
16148,19,36,55
10772,1,54,55
6996,2,53,55
853,14,41,55
1004,14,41,55
911,16,39,55
4496,18,37,55
3321,20,35,55
79282,55,0,55
4287,19,36,55
1722,13,42,55
7296,2,53,55
7147,10,45,55
25472,2,53,55
24166,1,54,55
20417,1,54,55
4619,38,17,55
718,17,38,55
611,12,43,55
20433,1,54,55
79571,48,7,55
9347,18,37,55
765,11,44,55
8507,38,17,55
900,24,31,55
4694,16,39,55
13388,32,23,55
451,29,26,55
11846,18,36,54
14113,1,53,54
2011,7,47,54
21906,1,53,54
24333,51,3,54
12461,3,51,54
3426,20,34,54
1663,23,31,54
6708,5,49,54
626,19,35,54
79660,0,54,54
8139,1,53,54
9150,19,35,54
6910,2,52,54
5695,16,38,54
20450,3,51,54
1661,11,43,54
6169,3,51,54
8801,1,53,54
910,19,35,54
57339,31,23,54
496,20,34,54
13756,21,33,54
9211,2,52,54
2107,15,38,53
918,9,44,53
7178,18,35,53
58761,0,53,53
392,17,36,53
10538,19,34,53
10952,15,38,53
3096,19,34,53
3165,5,48,53
2149,2,51,53
24923,41,12,53
1404,16,37,53
2249,9,44,53
79411,39,14,53
11132,3,50,53
18240,1,52,53
4596,5,48,53
807,13,40,53
7423,52,1,53
3518,14,39,53
4799,12,41,53
21250,16,37,53
49177,1,52,53
1205,32,21,53
3248,16,37,53
13464,10,43,53
981,8,45,53
80183,6,47,53
13862,7,46,53
20355,1,52,53
8316,16,37,53
2804,27,26,53
2213,17,36,53
79904,13,40,53
833,14,39,53
3044,23,30,53
598,10,43,53
6080,17,36,53
3790,21,32,53
5901,3,50,53
45075,30,22,52
818,10,42,52
534,14,38,52
3811,3,49,52
4396,1,51,52
9889,40,12,52
4058,14,38,52
9578,6,46,52
79754,2,50,52
80252,14,38,52
11601,3,49,52
4136,9,43,52
1595,12,40,52
4804,5,47,52
10216,18,34,52
1333,14,38,52
9604,19,33,52
881,8,44,52
1251,11,41,52
7129,13,39,52
81303,36,16,52
533,41,11,52
8207,18,34,52
30599,10,42,52
1109,11,41,52
1035,30,22,52
6578,5,47,52
1976,17,35,52
1633,42,10,52
3725,7,45,52
9971,1,51,52
1208,37,15,52
1814,12,40,52
3207,12,40,52
10930,21,31,52
26606,0,52,52
591,18,34,52
15394,19,33,52
7141,8,44,52
6709,15,36,51
1307,12,39,51
5724,40,11,51
1058,11,40,51
11079,18,33,51
2384,18,33,51
2082,14,37,51
14160,12,39,51
2358,9,42,51
5451,14,37,51
2642,19,32,51
9859,14,37,51
1447,10,41,51
645,31,20,51
8393,20,31,51
1567,12,39,51
992,13,38,51
