Node_ID,In_Degree,Out_Degree,Total_Degree
11711,47,404,451
474,265,185,450
492,256,194,450
1485,95,355,450
1184,60,387,447
1716,156,291,447
54,343,102,445
498,376,69,445
19663,361,81,442
48841,0,442,442
724,61,381,442
309,298,143,441
393,169,271,440
11859,53,386,439
933,338,100,438
2198,102,336,438
1019,246,191,437
10048,55,382,437
1033,417,19,436
455,368,67,435
47,335,100,435
9753,198,237,435
525,136,299,435
5561,107,326,433
120,274,156,430
1825,159,271,430
795,142,288,430
2241,341,89,430
705,104,324,428
198,363,64,427
928,281,145,426
3825,38,386,424
286,165,258,423
4982,80,342,422
470,245,177,422
2823,108,311,419
312,370,49,419
4401,349,64,413
7394,90,322,412
886,334,78,412
4847,67,343,410
654,336,73,409
48860,65,342,407
1318,7,398,405
57,98,305,403
1372,295,108,403
4162,117,286,403
756,105,296,401
1021,201,199,400
1140,268,128,396
258,338,56,394
1432,123,271,394
351,82,311,393
1726,104,287,391
14274,134,257,391
205,282,107,389
1052,378,11,389
84,327,62,389
4058,123,265,388
3243,245,143,388
132,300,87,387
882,273,112,385
915,371,13,384
443,290,92,382
12186,106,274,380
481,272,107,379
612,328,50,378
1211,270,107,377
122,283,94,377
1949,289,88,377
5739,28,348,376
1227,262,114,376
4429,292,81,373
3412,276,97,373
646,109,263,372
596,355,17,372
846,286,85,371
338,260,110,370
2263,114,254,368
4910,24,343,367
342,324,43,367
913,319,48,367
372,18,347,365
314,307,58,365
808,292,72,364
996,273,90,363
643,272,91,363
5553,45,317,362
59,276,85,361
17050,33,327,360
13996,49,310,359
499,261,98,359
295,263,95,358
452,249,106,355
802,37,314,351
1166,25,325,350
3672,38,311,349
175,57,291,348
370,309,38,347
3334,307,40,347
3762,107,240,347
238,87,259,346
2722,10,335,345
12786,31,313,344
1755,91,253,344
8353,63,281,344
434,271,73,344
199,258,86,344
2583,101,243,344
6725,58,286,344
13595,36,307,343
584,254,89,343
10481,294,48,342
1684,74,267,341
3913,287,53,340
529,162,178,340
11867,32,308,340
9261,77,261,338
293,233,105,338
2906,245,93,338
3116,159,178,337
574,77,260,337
24619,90,247,337
1135,83,253,336
5157,87,249,336
333,295,39,334
3681,38,295,333
389,258,75,333
3718,98,235,333
4216,267,65,332
2221,323,9,332
10141,86,246,332
69,265,67,332
296,293,38,331
649,262,69,331
11689,112,219,331
153,254,76,330
864,251,77,328
710,242,85,327
378,266,61,327
250,278,48,326
10491,64,262,326
282,110,216,326
3288,239,87,326
1486,276,50,326
508,17,308,325
173,277,48,325
14479,91,234,325
406,238,86,324
871,253,70,323
2321,263,60,323
15506,7,316,323
424,239,84,323
12650,82,240,322
273,250,72,322
230,249,73,322
200,290,32,322
329,290,32,322
355,265,57,322
4754,95,226,321
4254,83,236,319
235,259,60,319
100,278,41,319
1193,152,166,318
140,295,23,318
641,250,67,317
1133,29,287,316
3241,63,253,316
184,277,39,316
5137,74,242,316
1173,43,272,315
416,285,30,315
239,294,21,315
48907,84,230,314
196,269,45,314
48799,66,248,314
11593,60,252,312
290,280,32,312
5286,250,62,312
2073,83,229,312
520,241,70,311
542,92,219,311
464,267,44,311
423,101,210,311
3855,244,67,311
190,260,51,311
11616,2,309,311
3180,77,233,310
34739,247,63,310
48768,15,294,309
1951,252,57,309
1115,99,210,309
678,32,276,308
489,268,40,308
394,260,47,307
462,259,48,307
6402,267,40,307
399,268,39,307
485,277,29,306
1339,232,73,305
48876,0,304,304
8972,99,205,304
147,258,46,304
453,35,268,303
1490,198,105,303
484,236,67,303
720,293,10,303
501,9,293,302
528,248,54,302
211,259,43,302
214,268,33,301
281,252,49,301
2174,250,51,301
278,231,70,301
82,278,23,301
1725,244,57,301
4557,262,38,300
4261,38,261,299
391,272,26,298
442,268,30,298
216,251,46,297
268,253,44,297
2667,137,160,297
740,45,251,296
1170,194,102,296
256,261,35,296
431,261,34,295
156,258,37,295
488,284,10,294
361,252,42,294
465,249,45,294
363,247,47,294
316,264,30,294
559,206,87,293
2719,89,204,293
1233,247,45,292
437,255,37,292
8392,64,228,292
2348,236,56,292
1834,245,47,292
387,259,33,292
104,247,45,292
71,259,32,291
165,238,52,290
1025,37,253,290
346,251,39,290
3172,168,122,290
460,264,25,289
457,247,42,289
2789,71,217,288
11822,41,247,288
48850,227,61,288
364,250,37,287
1346,274,13,287
368,250,37,287
379,228,59,287
10376,59,228,287
461,248,38,286
1286,163,123,286
264,258,28,286
157,254,31,285
1107,262,23,285
2178,277,8,285
4580,78,207,285
255,242,42,284
651,239,45,284
323,240,44,284
277,240,43,283
373,233,49,282
249,250,31,281
48772,231,50,281
448,258,23,281
466,251,30,281
349,250,30,280
472,249,31,280
4573,230,50,280
307,228,52,280
441,252,27,279
395,257,22,279
518,250,29,279
417,249,29,278
125,237,41,278
396,243,35,278
497,256,22,278
288,24,253,277
365,259,18,277
694,159,118,277
162,241,35,276
5808,213,63,276
219,235,41,276
201,237,38,275
386,229,46,275
507,246,29,275
265,252,23,275
5722,207,67,274
303,227,47,274
275,249,25,274
709,210,63,273
13280,65,208,273
3590,45,228,273
359,253,20,273
139,250,23,273
2269,36,237,273
1280,13,260,273
127,243,29,272
521,8,264,272
317,250,22,272
388,234,37,271
385,248,23,271
28,234,37,271
444,254,17,271
203,254,17,271
1036,70,201,271
398,244,27,271
304,231,40,271
458,248,23,271
408,249,21,270
10025,29,241,270
401,250,20,270
549,230,40,270
1886,155,115,270
527,251,18,269
1433,206,63,269
5056,218,51,269
237,233,36,269
1795,70,198,268
1145,3,265,268
292,246,22,268
421,253,15,268
318,253,14,267
5066,25,242,267
4115,225,42,267
4365,65,202,267
530,248,19,267
2792,180,87,267
149,235,31,266
336,226,40,266
13279,46,219,265
224,227,38,265
366,232,32,264
3372,10,254,264
580,221,43,264
327,222,41,263
302,234,29,263
692,206,57,263
3851,13,249,262
510,225,37,262
298,240,22,262
483,227,34,261
369,229,32,261
5330,91,168,259
330,235,23,258
478,235,23,258
3899,198,60,258
247,228,30,258
232,46,212,258
2957,159,99,258
1356,159,99,258
240,228,30,258
908,64,194,258
10123,174,84,258
5593,251,6,257
9249,214,43,257
159,230,27,257
49258,30,227,257
409,227,29,256
145,227,29,256
502,228,28,256
27511,19,237,256
622,237,19,256
446,37,219,256
1451,98,158,256
672,95,161,256
9399,60,195,255
714,121,134,255
405,224,31,255
1328,155,99,254
422,228,26,254
10305,29,225,254
49065,27,227,254
1891,181,73,254
3658,52,202,254
9236,203,50,253
774,7,246,253
335,229,23,252
3286,189,63,252
2797,26,225,251
3114,45,206,251
6280,197,54,251
3133,187,64,251
2793,63,187,250
2086,211,38,249
509,227,22,249
3736,50,199,249
1294,196,53,249
721,184,64,248
313,233,15,248
435,234,14,248
4087,115,132,247
350,226,21,247
983,206,40,246
3131,195,50,245
194,222,23,245
1220,100,145,245
931,83,162,245
2112,2,242,244
505,222,22,244
3074,71,172,243
11335,64,179,243
750,92,151,243
2978,82,160,242
658,34,208,242
48940,23,218,241
6210,61,179,240
2755,2,237,239
4619,193,46,239
1670,49,190,239
1473,171,67,238
2449,163,75,238
3722,193,45,238
325,42,195,237
48846,18,218,236
4902,143,93,236
34405,197,39,236
553,91,144,235
48880,52,183,235
1570,33,201,234
6292,78,156,234
4921,179,55,234
2877,173,61,234
1442,104,129,233
2288,124,108,232
3423,19,213,232
2230,26,205,231
12592,22,209,231
736,206,25,231
2940,57,173,230
7759,25,205,230
4121,177,52,229
15930,27,201,228
1148,46,182,228
4634,156,72,228
770,150,77,227
6737,190,36,226
2988,53,173,226
1642,62,163,225
4728,225,0,225
16272,83,141,224
738,106,118,224
48920,24,200,224
1284,45,178,223
12590,16,207,223
6348,6,217,223
2416,24,198,222
110,38,183,221
3273,176,44,220
1612,101,119,220
3638,168,52,220
1362,47,173,220
432,105,114,219
2387,13,206,219
16812,206,13,219
4899,55,163,218
874,28,190,218
5203,197,21,218
10216,109,109,218
557,184,34,218
400,58,159,217
2243,45,172,217
6099,156,61,217
3480,147,70,217
5285,9,207,216
884,193,22,215
2010,155,60,215
6541,183,31,214
2357,52,162,214
17234,24,189,213
2143,58,155,213
1438,170,43,213
1075,70,141,211
1440,19,192,211
5863,177,34,211
2004,153,58,211
3402,202,8,210
1177,169,41,210
354,178,32,210
1982,74,135,209
12366,15,194,209
343,110,98,208
5189,40,168,208
782,166,41,207
8672,176,31,207
2835,68,139,207
4024,65,141,206
2183,61,145,206
2663,194,11,205
17064,17,188,205
1706,22,182,204
1223,37,167,204
6334,47,155,202
1079,86,116,202
9543,51,151,202
2194,37,165,202
1246,32,169,201
13578,58,143,201
8266,38,163,201
3761,180,20,200
4172,11,189,200
17457,94,106,200
440,30,169,199
1865,145,54,199
9693,41,158,199
3044,134,65,199
4434,32,165,197
2732,169,28,197
7670,167,30,197
7320,7,190,197
8840,17,180,197
2264,74,123,197
3324,129,68,197
11549,24,173,197
2479,58,138,196
2297,75,121,196
8309,177,19,196
5919,32,164,196
927,149,47,196
1604,130,65,195
9293,52,143,195
2682,113,82,195
18912,31,163,194
5648,29,165,194
4147,128,66,194
5354,84,110,194
3426,47,146,193
1663,128,65,193
9531,160,33,193
3173,74,119,193
5161,45,147,192
2559,151,41,192
2277,158,34,192
397,156,35,191
8071,40,151,191
7742,38,153,191
4753,72,119,191
13791,159,32,191
10513,147,43,190
4237,71,119,190
3048,17,173,190
6333,54,135,189
4803,141,48,189
960,17,171,188
4163,76,111,187
8950,166,21,187
1915,49,138,187
3846,152,35,187
6174,58,128,186
3256,43,143,186
916,53,133,186
5336,40,146,186
2751,37,149,186
3986,15,171,186
2769,145,40,185
493,168,17,185
300,13,172,185
902,51,133,184
9544,83,101,184
2283,82,102,184
2089,135,49,184
1127,35,149,184
682,46,138,184
6491,22,161,183
1624,143,40,183
1418,59,124,183
17709,9,174,183
3702,177,5,182
959,134,48,182
1354,140,42,182
3012,141,41,182
23071,43,139,182
48814,154,27,181
617,41,140,181
1756,19,161,180
9464,42,138,180
9075,63,117,180
3841,61,118,179
4259,172,7,179
4813,141,38,179
948,55,123,178
6189,39,139,178
4535,62,116,178
1876,92,86,178
1646,152,26,178
4679,11,167,178
941,1,176,177
9689,45,132,177
543,125,52,177
797,19,158,177
7141,18,159,177
4460,150,26,176
3301,5,171,176
8838,27,149,176
11769,34,142,176
514,26,149,175
601,50,124,174
324,14,160,174
1363,140,33,173
19184,19,154,173
4042,35,138,173
1265,143,30,173
1352,62,111,173
49223,27,145,172
14022,147,25,172
6413,16,155,171
1566,139,32,171
2340,34,137,171
3228,158,13,171
5053,127,42,169
789,126,43,169
3588,120,48,168
6080,60,108,168
5001,12,155,167
3112,133,34,167
536,19,148,167
12904,48,119,167
609,48,118,166
2504,16,150,166
2650,35,131,166
3946,126,40,166
1035,103,63,166
3679,132,34,166
3063,41,125,166
3734,127,38,165
2912,25,140,165
1254,53,112,165
6246,123,42,165
5296,134,31,165
48878,46,119,165
1697,116,48,164
645,134,29,163
3678,39,124,163
4836,9,154,163
3596,2,160,162
3331,1,161,162
526,27,135,162
2589,48,114,162
1331,149,13,162
1565,20,141,161
6604,67,94,161
6205,35,126,161
3205,46,115,161
18234,3,157,160
1359,48,112,160
4540,31,129,160
3427,121,38,159
1711,0,159,159
7843,42,116,158
650,22,136,158
1407,15,143,158
545,49,109,158
11860,142,16,158
986,126,32,158
4126,45,113,158
1685,40,117,157
2133,32,124,156
733,44,112,156
3059,33,123,156
25351,35,121,156
946,131,25,156
49009,43,113,156
6383,41,115,156
4702,126,29,155
3248,58,97,155
2854,129,26,155
2080,22,133,155
2307,18,137,155
5541,126,28,154
476,136,18,154
3511,12,142,154
6800,48,106,154
10538,50,103,153
3097,124,29,153
3817,147,6,153
3040,123,29,152
924,3,149,152
1855,58,94,152
799,91,61,152
8384,27,125,152
3990,19,132,151
2281,32,119,151
666,37,114,151
18055,11,140,151
2812,104,47,151
48892,128,22,150
1247,105,45,150
702,100,49,149
2336,5,144,149
2019,36,113,149
49398,120,29,149
6651,33,115,148
3312,11,137,148
2710,25,123,148
5472,22,126,148
5148,51,97,148
1698,41,106,147
5204,141,6,147
858,94,52,146
1313,65,81,146
6226,142,4,146
540,26,120,146
2969,112,34,146
402,73,73,146
2128,109,36,145
48796,43,102,145
2060,7,138,145
6913,26,119,145
6301,26,119,145
5867,36,108,144
3051,30,114,144
17453,39,105,144
11169,125,19,144
21372,115,29,144
11066,34,110,144
832,40,103,143
2406,135,8,143
49156,34,109,143
7919,62,81,143
6963,10,133,143
7610,44,99,143
7899,17,126,143
4068,110,32,142
6450,139,3,142
48924,121,21,142
1273,45,97,142
7995,32,110,142
297,17,125,142
2511,111,30,141
22695,7,134,141
1200,127,14,141
10534,111,30,141
7125,7,134,141
14152,15,126,141
2929,43,97,140
2704,28,112,140
985,34,106,140
827,87,53,140
48840,121,19,140
5095,13,126,139
2888,134,5,139
3963,40,99,139
1940,39,100,139
3126,50,88,138
1275,103,35,138
4201,104,34,138
454,119,19,138
12900,43,94,137
5600,119,18,137
5176,117,20,137
6359,30,107,137
16356,18,119,137
2260,1,136,137
3925,46,91,137
10003,14,123,137
5799,101,35,136
28489,35,101,136
3325,32,104,136
13859,34,102,136
236,46,90,136
1683,106,29,135
5999,99,36,135
16153,6,129,135
9491,45,90,135
7152,32,102,134
2006,99,35,134
6112,36,98,134
4451,128,6,134
17620,49,85,134
9724,17,117,134
6142,98,36,134
3554,2,131,133
3562,15,118,133
8238,11,121,132
909,97,35,132
1759,11,121,132
9162,112,19,131
3680,100,31,131
513,24,107,131
661,79,52,131
2182,40,91,131
8097,85,45,130
6323,106,24,130
9477,8,122,130
7377,27,103,130
5961,40,90,130
9035,30,100,130
1301,17,113,130
3113,35,94,129
5052,32,97,129
1176,32,97,129
1594,14,115,129
1510,108,21,129
8568,40,89,129
5480,33,96,129
899,92,37,129
772,26,103,129
48861,13,116,129
1189,105,24,129
1194,77,52,129
3483,123,6,129
4747,18,110,128
5037,9,119,128
765,28,100,128
2280,13,115,128
49158,112,15,127
4316,104,23,127
248,18,109,127
8678,41,86,127
10791,93,34,127
12456,92,35,127
1717,87,40,127
1278,117,10,127
7516,117,9,126
2134,98,28,126
939,109,17,126
5068,94,32,126
10721,26,100,126
13140,38,88,126
1794,93,33,126
1122,22,104,126
604,75,51,126
2202,10,116,126
818,29,96,125
1215,40,85,125
1616,9,116,125
5271,72,53,125
3052,87,38,125
3776,31,94,125
3310,6,119,125
3587,91,34,125
1353,23,101,124
11320,32,92,124
9379,98,26,124
10176,83,41,124
6213,43,81,124
3186,19,104,123
1677,19,104,123
711,33,90,123
4937,51,72,123
13035,37,85,122
17890,36,86,122
79,28,94,122
10872,30,92,122
12789,93,29,122
13016,38,83,121
8810,81,40,121
855,73,48,121
6056,96,25,121
16931,95,26,121
1849,9,111,120
3204,16,104,120
3983,20,100,120
1029,28,92,120
1896,98,22,120
6352,34,86,120
11267,21,99,120
868,28,92,120
2456,38,82,120
6003,17,102,119
4387,29,90,119
746,6,113,119
1074,44,75,119
2105,34,85,119
1694,5,113,118
5408,86,32,118
26145,28,90,118
3321,26,92,118
11629,32,86,118
482,72,46,118
511,85,33,118
5482,15,103,118
4150,25,93,118
776,71,47,118
7306,17,100,117
7214,33,84,117
1748,30,87,117
1995,26,91,117
4865,24,92,116
1272,34,82,116
1245,26,90,116
3579,30,86,116
27583,19,97,116
4938,90,26,116
15873,14,101,115
3665,79,36,115
2025,4,111,115
18243,18,97,115
15893,42,73,115
706,4,111,115
12455,17,98,115
1845,2,113,115
7114,98,16,114
2775,90,24,114
9804,23,91,114
1969,18,96,114
4019,28,86,114
5610,93,21,114
516,76,38,114
561,31,83,114
5178,26,88,114
2015,88,25,113
5023,31,82,113
5227,90,23,113
568,88,25,113
1618,33,80,113
8517,83,30,113
13460,6,107,113
7139,69,44,113
4066,87,26,113
21858,15,98,113
3515,73,40,113
947,92,21,113
4499,107,5,112
3304,89,23,112
9006,83,29,112
15127,22,90,112
20235,17,95,112
2802,12,100,112
4761,78,34,112
10121,27,84,111
6060,23,88,111
5468,29,82,111
5108,33,78,111
10430,8,103,111
3316,86,24,110
48874,14,96,110
6141,24,86,110
48856,93,17,110
3279,41,69,110
447,85,25,110
4850,33,77,110
14134,23,87,110
1506,4,106,110
5689,33,77,110
456,85,25,110
1512,83,27,110
467,11,98,109
1054,92,17,109
2848,5,104,109
4879,8,101,109
6648,46,63,109
1533,47,62,109
19553,32,77,109
1788,86,23,109
16317,6,103,109
3451,85,24,109
603,6,102,108
2028,4,104,108
5445,12,95,107
4561,31,76,107
1553,30,77,107
2236,80,27,107
567,11,96,107
2581,79,28,107
9917,23,84,107
5506,84,22,106
2395,30,76,106
1103,29,77,106
659,25,81,106
626,27,79,106
13204,23,83,106
1274,19,87,106
2595,31,75,106
11720,21,85,106
9660,25,81,106
11270,81,24,105
9879,69,36,105
6394,29,76,105
3666,25,80,105
4849,71,34,105
3968,41,64,105
10414,40,65,105
6120,78,27,105
11731,31,74,105
6890,70,35,105
12460,7,98,105
18450,85,20,105
22716,23,82,105
3905,7,97,104
11096,10,94,104
3468,76,28,104
849,82,22,104
1380,3,101,104
1602,25,79,104
995,64,40,104
2535,44,60,104
49002,7,97,104
2525,20,84,104
2402,83,21,104
8612,3,100,103
8297,0,103,103
11876,30,73,103
759,69,34,103
1904,25,78,103
6242,76,27,103
9331,31,71,102
3438,94,8,102
1174,10,92,102
2239,40,62,102
12475,78,24,102
11585,8,94,102
3157,15,87,102
11339,9,93,102
6465,2,100,102
967,85,16,101
2049,24,77,101
1385,69,32,101
10611,3,98,101
2417,82,19,101
1393,24,77,101
1124,17,84,101
1539,26,75,101
4852,70,31,101
13087,24,77,101
5804,17,84,101
13255,12,88,100
12359,26,74,100
1131,33,67,100
14753,16,84,100
2873,62,38,100
3667,71,29,100
5029,72,28,100
487,12,88,100
815,22,77,99
2541,28,71,99
671,75,24,99
863,13,86,99
4013,76,23,99
2865,73,26,99
1281,30,69,99
7226,86,13,99
6308,2,97,99
7628,76,23,99
1932,28,71,99
2214,9,90,99
11264,32,67,99
15486,21,78,99
5426,9,90,99
10840,28,70,98
3871,30,68,98
6589,69,29,98
1639,13,85,98
5074,81,17,98
2102,17,81,98
2606,97,1,98
4477,10,87,97
839,25,72,97
798,60,37,97
2624,65,32,97
15676,22,75,97
6111,71,26,97
25196,32,65,97
4611,37,60,97
5398,23,74,97
17915,80,17,97
1769,71,26,97
785,9,88,97
523,6,90,96
2439,8,88,96
2302,27,69,96
9771,12,84,96
4984,21,75,96
10876,18,78,96
1753,6,90,96
1625,71,25,96
9765,41,55,96
17203,81,15,96
1557,8,88,96
1807,3,93,96
17294,22,74,96
1631,17,79,96
3692,21,74,95
5131,59,36,95
558,23,72,95
14498,24,71,95
7517,81,14,95
11889,3,92,95
8408,17,78,95
20210,21,74,95
3210,28,67,95
8285,73,22,95
4054,25,70,95
8575,24,71,95
8601,63,32,95
2144,35,60,95
4725,75,20,95
16476,13,82,95
26455,11,83,94
10072,14,80,94
3080,32,62,94
10927,28,66,94
5996,35,59,94
5755,60,34,94
5075,28,66,94
1983,7,87,94
12357,76,18,94
13346,21,72,93
2240,23,70,93
14230,83,10,93
2142,24,69,93
28471,30,63,93
49062,15,78,93
4730,72,21,93
1010,66,27,93
5411,80,13,93
9909,78,15,93
7348,20,73,93
4603,20,73,93
22381,82,11,93
2690,24,69,93
1739,21,71,92
20461,74,18,92
24362,10,82,92
1496,14,78,92
32264,27,65,92
517,15,77,92
5682,75,17,92
14333,7,85,92
5255,92,0,92
7274,0,92,92
6005,77,15,92
9908,1,91,92
809,27,65,92
4593,70,22,92
5243,22,70,92
43657,78,14,92
15177,23,69,92
715,58,34,92
1419,75,16,91
4892,8,83,91
1392,26,65,91
2272,84,7,91
4323,27,64,91
8777,73,18,91
958,11,80,91
9169,5,86,91
881,19,72,91
1175,21,70,91
2997,8,83,91
7092,26,65,91
2727,61,30,91
3726,9,82,91
17970,16,75,91
1664,15,76,91
554,56,35,91
2466,65,26,91
1491,15,75,90
5031,65,25,90
3783,9,81,90
1144,14,76,90
49121,0,90,90
506,14,76,90
1504,18,72,90
14499,24,66,90
578,46,44,90
3219,62,28,90
1270,27,63,90
21568,13,77,90
1190,51,39,90
6578,1,89,90
16621,82,8,90
1326,65,25,90
2925,85,5,90
10930,15,75,90
1043,58,31,89
1271,67,22,89
1038,66,23,89
495,1,88,89
14780,60,29,89
564,8,81,89
4881,67,22,89
4411,15,74,89
2097,65,24,89
2034,10,79,89
6874,71,18,89
2106,65,24,89
3742,19,70,89
9270,27,62,89
1355,20,69,89
7433,26,63,89
10851,63,26,89
701,46,43,89
515,11,78,89
544,58,31,89
957,19,70,89
2350,50,39,89
1688,9,80,89
4793,18,71,89
