Node_ID,In_Degree,Out_Degree,Total_Degree
269,119,422,541
283,115,425,540
60,113,427,540
403,112,426,538
215,117,419,536
257,126,410,536
383,111,424,535
206,252,282,534
353,111,420,531
189,121,410,531
459,110,419,529
106,334,190,524
1551,125,396,521
25,188,333,521
413,466,54,520
3562,81,438,519
144,199,318,517
207,470,46,516
6520,41,470,511
412,228,283,511
7377,128,382,510
197,229,280,509
610,425,83,508
1904,130,378,508
6057,380,123,503
500,412,90,502
93,77,418,495
3620,140,355,495
259,113,381,494
341,105,388,493
525,147,345,492
430,114,378,492
2348,417,74,491
195,86,405,491
220,80,411,491
123,119,369,488
121,252,236,488
63,441,45,486
285,120,365,485
384,218,267,485
109766,0,484,484
1269,401,80,481
79085,5,476,481
184,412,67,479
519,432,46,478
2112,4,472,476
419,229,246,475
1797,75,399,474
231,85,388,473
274,84,387,471
393,75,395,470
174,89,380,469
79113,125,344,469
404,85,383,468
339,83,384,467
164,92,374,466
51,173,293,466
381,232,232,464
251,73,390,463
414,72,389,461
463,86,375,461
89,92,369,461
411,77,383,460
362,87,372,459
425,95,364,459
2241,389,70,459
377,149,310,459
19663,412,46,458
151,129,329,458
54,338,117,455
73,206,246,452
593,111,341,452
253,76,375,451
426,111,339,450
6651,125,323,448
32,174,272,446
291,395,50,445
57,131,313,444
280,71,373,444
449,71,373,444
584,332,111,443
233,392,51,443
102,293,142,435
541,365,69,434
130,81,353,434
311,69,361,430
3119,104,324,428
446,106,321,427
187,128,288,416
212,72,343,415
219,376,39,415
19084,149,265,414
351,82,331,413
1793,344,68,412
641,343,69,412
3184,110,301,411
588,107,304,411
24,315,95,410
114,387,21,408
79220,109,298,407
107,273,134,407
642,70,336,406
19879,347,58,405
2752,346,58,404
193,374,29,403
7874,154,248,402
11437,99,303,402
230,362,39,401
79233,98,297,395
1343,100,294,394
79079,389,1,390
423,106,283,389
334,319,68,387
35,263,122,385
250,340,44,384
2263,129,255,384
13791,331,53,384
3133,338,45,383
1021,202,181,383
138,321,62,383
933,323,59,382
915,368,14,382
934,309,71,380
443,293,86,379
1834,308,69,377
33,302,71,373
270,74,299,373
1727,108,265,373
1052,359,10,369
344,79,287,366
550,114,252,366
3868,63,303,366
186,296,70,366
59,286,79,365
69,269,96,365
3116,193,170,363
1725,304,58,362
122,294,67,361
3189,107,253,360
176,300,58,358
1529,226,130,356
4022,120,235,355
127,291,63,354
532,135,218,353
149,244,106,350
6060,94,254,348
47,290,55,345
73904,126,219,345
242,284,57,341
120,290,50,340
2504,71,269,340
478,290,48,338
773,114,223,337
310,303,34,337
3660,94,243,337
173,292,44,336
612,282,54,336
200,294,41,335
314,298,36,334
2697,292,42,334
100,283,51,334
82,299,34,333
134,273,60,333
79204,108,224,332
6342,128,204,332
2221,325,7,332
2355,315,16,331
1074,134,194,328
1326,281,47,328
4500,272,55,327
651,286,40,326
61,265,60,325
104,295,29,324
139,298,25,323
147,284,38,322
1486,273,46,319
3001,57,261,318
67308,18,299,317
3761,280,37,317
211,280,36,316
547,121,195,316
7474,40,276,316
312,276,40,316
281,271,44,315
94,276,39,315
508,19,295,314
399,283,31,314
246,35,279,314
507,248,65,313
156,273,40,313
850,79,233,312
278,233,79,312
203,279,33,312
442,260,51,311
2288,171,139,310
615,271,38,309
346,264,45,309
557,249,60,309
1065,263,46,309
671,112,196,308
239,287,21,308
771,235,73,308
192,15,292,307
17870,61,246,307
288,37,270,307
33438,245,61,306
18890,103,203,306
7670,272,33,305
396,271,34,305
464,273,31,304
489,260,44,304
8525,84,220,304
1070,266,37,303
132,240,63,303
12502,75,228,303
295,280,23,303
309,266,37,303
355,270,33,303
268,258,44,302
401,269,33,302
390,75,227,302
265,257,45,302
416,274,27,301
226,269,32,301
235,269,32,301
296,269,31,300
431,268,31,299
3029,252,46,298
216,233,64,297
12581,37,260,297
2086,265,31,296
1700,263,33,296
368,258,38,296
579,108,187,295
286,74,221,295
465,255,40,295
448,260,35,295
4365,70,225,295
196,257,37,294
109,142,152,294
290,267,26,293
395,264,29,293
391,253,39,292
273,237,55,292
277,255,36,291
471,266,25,291
1515,76,215,291
71,247,44,291
470,237,54,291
194,242,49,291
258,249,42,291
499,242,49,291
178,236,54,290
460,261,29,290
469,261,29,290
342,276,14,290
484,230,60,290
338,254,36,290
318,269,20,289
409,237,52,289
461,246,43,289
434,224,65,289
373,235,54,289
1078,256,32,288
400,70,216,286
255,245,41,286
527,261,25,286
323,239,47,286
240,233,53,286
168,24,261,285
481,256,29,285
720,271,14,285
15545,21,262,283
364,249,33,282
333,234,48,282
455,248,33,281
389,229,52,281
714,108,173,281
328,230,51,281
361,250,30,280
378,247,32,279
3334,244,35,279
528,254,24,278
386,229,48,277
335,225,52,277
437,250,26,276
1069,260,16,276
363,233,42,275
457,240,35,275
2667,127,148,275
501,13,261,274
408,251,23,274
1075,256,17,273
444,249,23,272
110309,120,152,272
372,8,263,271
316,252,19,271
279,217,54,271
497,254,17,271
417,256,14,270
1067,261,9,270
111,67,203,270
472,249,21,270
398,243,27,270
503,247,23,270
421,252,18,270
249,245,24,269
2521,77,192,269
162,230,39,269
352,246,23,269
264,248,21,269
394,245,23,268
441,255,13,268
118,230,38,268
125,224,44,268
238,40,228,268
159,236,31,267
433,231,36,267
530,243,24,267
5593,262,4,266
359,246,20,266
3131,229,36,265
307,245,20,265
336,222,43,265
9347,70,194,264
485,241,23,264
458,241,23,264
1071,222,41,263
1068,252,11,263
322,249,13,262
1107,251,11,262
1145,2,260,262
516,207,55,262
275,243,18,261
379,228,33,261
6507,254,7,261
405,232,29,261
237,225,36,261
349,242,18,260
302,229,31,260
365,246,14,260
205,228,31,259
214,225,34,259
488,258,1,259
549,225,34,259
2194,74,185,259
435,232,27,259
983,228,30,258
201,232,26,258
256,243,15,258
510,217,41,258
1043,204,53,257
7032,106,151,257
28,231,26,257
518,243,14,257
284,234,22,256
2774,204,51,255
198,231,23,254
370,233,21,254
669,107,147,254
79178,251,2,253
388,227,26,253
366,221,32,253
387,245,8,253
931,198,55,253
452,228,24,252
282,46,206,252
627,193,59,252
329,221,31,252
298,224,27,251
406,236,14,250
330,220,29,249
520,225,24,249
385,225,24,249
521,10,239,249
512,226,23,249
199,225,24,249
483,220,29,249
13468,13,235,248
424,223,25,248
327,216,31,247
15548,35,212,247
427,228,19,247
1220,106,140,246
57108,206,40,246
492,232,14,246
224,220,26,246
350,224,21,245
2178,234,10,244
1227,203,41,244
694,131,113,244
422,216,27,243
357,228,15,243
313,222,21,243
420,218,25,243
927,194,49,243
225,36,206,242
1073,221,21,242
165,218,22,240
2755,2,238,240
292,221,19,240
304,222,17,239
1033,228,11,239
252,225,13,238
303,219,19,238
1886,120,118,238
369,218,19,237
247,218,18,236
502,224,12,236
4902,133,102,235
1077,219,15,234
175,49,184,233
6737,189,43,232
509,220,12,232
300,33,199,232
1612,112,119,231
622,215,16,231
738,121,109,230
2458,63,167,230
505,218,11,229
1084,215,14,229
474,219,8,227
1442,108,118,226
80245,43,183,226
1064,212,13,225
5315,60,165,225
2957,139,84,223
31675,51,171,222
6920,61,160,221
1328,137,83,220
2173,70,150,220
1923,44,176,220
1233,200,18,218
5056,185,33,218
498,148,69,217
480,107,108,215
687,188,27,215
747,167,48,215
636,23,190,213
1101,168,45,213
782,179,33,212
1959,17,194,211
4999,61,150,211
432,99,109,208
816,165,43,208
3170,55,152,207
1356,117,90,207
1876,90,115,205
12026,175,30,205
325,42,162,204
929,49,154,203
440,28,175,203
2283,103,100,203
26560,164,38,202
580,167,33,200
3384,68,130,198
1932,39,156,195
1072,19,176,195
3702,193,1,194
110,30,164,194
3913,169,24,193
354,166,26,192
5625,35,155,190
3172,106,84,190
11988,49,140,189
4054,76,113,189
4233,171,17,188
946,152,35,187
1286,111,75,186
1237,156,29,185
907,147,36,183
20835,147,35,182
50256,149,33,182
1499,17,164,181
79431,46,134,180
1346,167,12,179
79585,43,136,179
9592,74,105,179
1949,128,51,179
526,25,154,179
514,20,159,179
529,23,154,177
397,149,27,176
1166,30,145,175
294,22,151,173
665,116,57,173
1899,119,52,171
1777,52,119,171
536,15,155,170
513,31,139,170
3846,151,19,170
410,21,148,169
511,145,24,169
1589,126,43,169
79104,51,118,169
2663,162,6,168
9129,24,144,168
297,13,153,166
649,126,39,165
1711,0,165,165
2281,41,123,164
736,141,23,164
493,151,13,164
2336,4,158,162
324,14,148,162
4557,145,16,161
4401,139,21,160
450,18,142,160
801,111,49,160
1271,132,27,159
80625,19,137,156
713,116,39,155
9830,38,117,155
48826,129,26,155
1896,109,46,155
1755,40,113,153
22669,132,21,153
4509,16,135,151
476,131,19,150
9982,38,112,150
24483,33,117,150
4728,147,3,150
16990,39,111,150
48834,129,20,149
79292,148,0,148
8750,39,109,148
1709,114,33,147
5764,49,97,146
9654,42,104,146
1447,44,101,145
20414,35,110,145
79269,144,1,145
6333,40,103,143
5176,118,25,143
811,33,109,142
79417,47,95,142
1036,32,110,142
553,35,107,142
23414,2,139,141
961,91,50,141
3412,103,38,141
190,83,58,141
6089,29,111,140
10481,122,18,140
5134,38,101,139
6226,134,5,139
1507,110,29,139
1533,62,77,139
776,94,45,139
3402,130,8,138
4429,107,31,138
2558,115,23,138
540,40,97,137
8393,49,88,137
706,29,108,137
1697,106,30,136
4210,33,103,136
8355,41,95,136
84,83,50,133
4102,26,107,133
9543,74,59,133
8097,88,44,132
7138,32,100,132
54973,113,18,131
1219,108,23,131
9606,36,95,131
1081,45,85,130
11169,123,7,130
10930,43,87,130
12937,25,104,129
1057,27,102,129
1184,16,113,129
13863,29,100,129
3483,121,8,129
156155,0,128,128
762,24,104,128
3596,2,126,128
9481,29,99,128
6402,113,14,127
90425,0,127,127
567,64,63,127
3817,120,6,126
456,89,37,126
1512,99,27,126
646,52,73,125
2595,76,49,125
570,62,63,125
9026,123,2,125
453,18,106,124
1539,35,89,124
2913,36,87,123
3331,1,122,123
8574,41,81,122
1438,92,28,120
5761,32,87,119
5157,25,94,119
3279,30,89,119
8950,109,9,118
4451,111,7,118
50596,2,115,117
1391,41,76,117
577,46,71,117
839,30,86,116
15795,13,103,116
7214,38,77,115
4809,27,87,114
9178,30,84,114
1200,100,14,114
1693,82,32,114
477,26,88,114
1249,17,97,114
48670,12,100,112
9646,1,111,112
1869,71,40,111
4499,106,5,111
1588,30,81,111
1275,83,28,111
9113,4,107,111
24241,0,110,110
12246,2,108,110
2006,77,32,109
1921,76,33,109
882,62,47,109
1331,99,10,109
1272,27,81,108
10627,7,101,108
74011,26,81,107
517,33,74,107
7726,80,27,107
79476,81,26,107
2511,70,36,106
80252,30,76,106
21667,14,92,106
993,46,60,106
780,45,61,106
1796,80,25,105
2384,31,74,105
727,22,83,105
10398,25,80,105
3324,72,32,104
48850,83,21,104
8601,66,38,104
909,71,32,103
2873,85,18,103
1193,15,87,102
1488,19,83,102
10271,29,73,102
13123,16,85,101
2174,74,27,101
3696,31,70,101
1865,75,26,101
25234,23,78,101
875,76,25,101
454,88,13,101
2566,39,61,100
5411,95,5,100
656,38,62,100
602,66,34,100
4515,2,98,100
6657,34,65,99
5706,4,95,99
831,52,46,98
1054,81,17,98
6450,92,6,98
4883,5,93,98
967,53,44,97
1694,3,94,97
886,78,19,97
10682,27,70,97
15104,26,71,97
12696,1,96,97
14010,22,75,97
29001,83,14,97
16075,30,66,96
16776,3,93,96
2260,4,92,96
2636,29,67,96
697,65,31,96
2893,17,79,96
15064,27,68,95
105,30,64,94
1050,23,71,94
1703,28,66,94
680,24,70,94
858,41,52,93
7516,87,6,93
5996,17,76,93
20433,4,89,93
5204,92,1,93
6418,9,83,92
4984,19,73,92
2997,8,84,92
12218,2,90,92
566,16,76,92
4396,1,90,91
2888,80,11,91
48837,28,63,91
19723,25,65,90
6280,64,26,90
1856,14,76,90
12475,65,25,90
3406,27,62,89
932,16,73,89
3080,30,59,89
79239,77,11,88
9236,71,17,88
1628,45,43,88
950,14,74,88
3855,66,22,88
699,57,31,88
27380,5,83,88
83615,0,88,88
10620,18,70,88
447,59,29,88
19889,0,87,87
81256,16,71,87
2020,26,61,87
9006,61,26,87
3286,53,34,87
10240,25,61,86
1176,38,48,86
13464,24,62,86
4019,26,60,86
981,25,61,86
3573,27,59,86
5512,30,56,86
145673,0,86,86
11668,26,60,86
8347,8,77,85
4837,28,57,85
5801,7,78,85
2370,69,16,85
1424,23,62,85
145693,61,24,85
17112,28,57,85
3274,1,84,85
746,20,64,84
343,46,38,84
79369,84,0,84
18939,5,79,84
1563,77,7,84
91165,63,21,84
6323,60,23,83
2417,59,24,83
15856,11,72,83
6473,83,0,83
6174,25,57,82
904,25,57,82
16468,4,78,82
644,26,56,82
4094,25,57,82
79089,25,57,82
32984,1,81,82
79765,82,0,82
690,33,49,82
1516,29,52,81
9866,80,1,81
3146,33,48,81
13396,30,51,81
137259,60,21,81
953,26,55,81
845,24,57,81
1317,19,62,81
79811,10,71,81
402,23,58,81
1807,8,73,81
539,28,52,80
728,12,68,80
1410,7,73,80
1637,2,78,80
80310,76,4,80
12823,13,67,80
578,52,28,80
79,19,61,80
5271,48,32,80
2093,62,18,80
3502,29,51,80
4687,23,57,80
848,26,54,80
6877,25,54,79
4251,22,57,79
6541,62,17,79
4147,45,34,79
9613,27,52,79
6768,23,56,79
531,46,33,79
6474,1,78,79
9367,10,69,79
2118,38,41,79
9399,23,55,78
11559,21,57,78
15696,19,59,78
9362,27,51,78
9765,20,58,78
1059,20,58,78
11526,13,65,78
2456,24,54,78
9840,21,56,77
3975,67,10,77
1708,5,72,77
95838,59,18,77
808,58,18,76
587,22,54,76
11026,1,75,76
2682,40,36,76
1292,26,50,76
1745,6,70,76
18065,15,61,76
3304,53,23,76
9464,29,47,76
8105,3,73,76
16670,1,75,76
890,29,47,76
15385,2,74,76
24626,0,75,75
21601,4,71,75
9276,5,70,75
9859,21,54,75
1465,5,70,75
2321,58,17,75
79111,5,70,75
10838,42,33,75
1842,18,57,75
21372,59,16,75
1311,15,60,75
769,40,34,74
608,50,24,74
2906,54,20,74
4731,5,69,74
2850,12,62,74
6305,5,69,74
1765,5,69,74
2105,20,54,74
5661,62,12,74
486,8,66,74
7427,5,69,74
698,21,52,73
9831,23,50,73
1322,5,68,73
10048,0,73,73
5894,22,51,73
1201,1,72,73
2219,22,51,73
3641,30,43,73
3448,17,56,73
874,34,38,72
609,22,50,72
136565,57,15,72
2732,53,19,72
867,53,19,72
10994,21,51,72
733,25,47,72
2007,4,68,72
979,37,35,72
20693,3,69,72
145698,52,19,71
1170,50,21,71
473,18,53,71
1038,63,8,71
12043,3,68,71
1121,15,56,71
971,31,40,71
5499,13,58,71
572,30,41,71
576,23,48,71
482,40,31,71
7231,30,41,71
11720,23,48,71
1566,50,21,71
758,15,56,71
700,23,48,71
15182,54,16,70
35240,0,70,70
901,15,55,70
683,12,58,70
2608,25,45,70
823,19,51,70
8612,40,30,70
522,17,53,70
12383,2,68,70
1320,3,67,70
3180,18,52,70
2073,28,42,70
81648,16,54,70
79471,25,45,70
1518,18,52,70
4314,13,56,69
7201,11,58,69
9604,22,47,69
5791,3,66,69
2034,8,61,69
15981,1,68,69
625,29,40,69
34405,54,15,69
621,19,50,69
236,25,44,69
21464,40,29,69
542,35,33,68
1698,18,50,68
1290,8,60,68
1594,14,54,68
490,40,28,68
1091,16,52,68
2089,49,19,68
4921,51,17,68
12050,4,64,68
750,16,52,68
1845,5,63,68
606,3,65,68
4630,6,62,68
4615,18,50,68
58389,21,46,67
1019,17,50,67
797,14,53,67
67299,55,12,67
16287,14,53,67
772,12,55,67
4121,44,23,67
58834,19,48,67
4813,48,19,67
16587,2,65,67
591,25,42,67
731,14,52,66
2524,38,28,66
16378,25,41,66
495,23,43,66
2275,3,63,66
22272,8,58,66
11091,23,43,66
2132,16,50,66
23286,19,47,66
5396,13,53,66
3333,16,50,66
777,25,41,66
1123,31,35,66
515,3,63,66
156147,0,66,66
709,36,29,65
16148,26,39,65
14844,14,51,65
4454,8,57,65
10466,3,62,65
5458,2,63,65
10274,1,64,65
711,24,41,65
9569,12,53,65
2992,16,49,65
1553,18,47,65
639,9,56,65
136583,55,10,65
559,35,30,65
2925,56,9,65
3451,53,12,65
3800,1,64,65
554,34,31,65
1388,14,50,64
4501,12,52,64
68489,14,50,64
6407,4,60,64
6307,20,44,64
2356,16,48,64
4692,52,12,64
980,29,35,64
613,14,50,64
496,20,44,64
2789,16,47,63
2937,28,35,63
11601,2,61,63
4136,23,40,63
679,25,38,63
2272,51,12,63
2097,46,17,63
1753,5,58,63
2875,4,59,63
6775,18,45,63
6578,3,60,63
2363,1,62,63
3629,21,41,62
1667,5,57,62
740,18,44,62
654,36,26,62
3096,17,45,62
14223,1,61,62
710,40,22,62
20714,1,61,62
835,15,47,62
4969,17,45,62
4619,47,15,62
69814,55,7,62
1783,1,61,62
7487,19,43,62
799,29,33,62
20450,0,62,62
1109,10,52,62
81682,6,56,62
3801,58,4,62
80308,52,10,62
4934,33,29,62
693,23,39,62
3725,17,45,62
3492,16,46,62
556,37,25,62
2658,4,58,62
1564,5,57,62
565,30,32,62
1278,55,7,62
3063,21,41,62
3684,3,58,61
14400,1,60,61
3491,57,4,61
13912,12,49,61
2451,14,47,61
8741,21,40,61
1701,15,46,61
992,16,45,61
3807,8,53,61
3945,9,52,61
1831,8,53,61
58531,56,5,61
14677,35,26,61
21288,0,61,61
2137,53,8,61
10903,2,59,61
4012,10,50,60
1848,50,10,60
16969,2,58,60
2133,18,42,60
6139,3,57,60
3426,18,42,60
79119,12,48,60
1247,35,25,60
11955,18,42,60
8027,47,13,60
9249,49,11,60
48868,47,13,60
26182,1,59,60
7296,3,57,60
5286,43,17,60
2028,2,58,60
2824,4,56,60
6121,4,56,60
8998,57,3,60
7995,12,48,60
630,17,43,60
17275,5,54,59
1177,41,18,59
3056,8,51,59
11003,14,45,59
10235,2,57,59
560,12,47,59
1265,38,21,59
30196,53,6,59
2792,34,25,59
3481,12,47,59
11726,19,40,59
13804,1,58,59
2307,17,42,59
535,10,49,59
3790,22,37,59
14277,10,49,59
8553,22,37,59
1491,19,39,58
2289,3,55,58
16299,42,16,58
5527,8,50,58
626,20,38,58
79660,0,58,58
8048,17,41,58
3126,29,29,58
29149,1,57,58
80687,3,55,58
844,18,40,58
11705,13,45,58
561,26,32,58
79780,42,16,58
673,16,42,58
18841,13,45,58
2892,18,39,57
1013,19,38,57
80197,0,57,57
534,16,41,57
1704,11,46,57
2079,2,55,57
9987,53,4,57
4058,18,39,57
1582,11,46,57
9578,5,52,57
2149,3,54,57
1368,16,41,57
1510,39,18,57
4804,4,53,57
666,16,41,57
19759,18,39,57
15015,6,51,57
7424,12,45,57
14829,3,54,57
1937,14,43,57
12059,3,54,57
1469,3,54,57
10937,1,56,57
20533,2,55,57
2416,10,47,57
6169,2,55,57
8801,1,56,57
15563,20,37,57
806,10,47,57
749,20,37,57
8507,40,17,57
7146,45,12,57
14552,4,53,57
84548,41,16,57
3808,19,38,57
451,30,27,57
944,15,41,56
1604,27,29,56
778,13,43,56
4434,14,42,56
79578,50,6,56
21514,1,55,56
79282,55,1,56
136794,20,36,56
79093,1,55,56
3243,22,34,56
864,23,33,56
12663,1,55,56
1413,16,40,56
880,14,42,56
2862,15,41,56
1364,35,21,56
2547,13,43,56
25472,1,55,56
2689,23,33,56
3173,25,31,56
571,17,39,56
5695,16,40,56
6527,14,42,56
4593,39,17,56
5928,1,55,56
10013,20,36,56
20781,5,51,56
598,13,43,56
16840,2,54,56
79402,22,34,56
13388,32,24,56
818,12,43,55
1173,9,46,55
1141,15,40,55
888,9,46,55
5883,1,54,55
11665,11,44,55
2011,7,48,55
7471,21,34,55
1425,1,54,55
11347,20,35,55
19819,2,53,55
11132,3,52,55
4585,2,53,55
3963,14,41,55
7974,48,7,55
1024,12,43,55
13097,13,42,55
81712,0,55,55
9046,2,53,55
4603,16,39,55
14518,17,38,55
3042,15,40,55
5704,18,37,55
4284,1,54,55
3920,2,53,55
9559,16,39,55
658,9,46,55
1363,36,18,54
21228,3,51,54
81012,10,44,54
704,17,37,54
1710,12,42,54
853,15,39,54
9700,13,41,54
3247,17,37,54
10194,20,34,54
8706,45,9,54
15530,1,53,54
15669,2,52,54
79593,16,38,54
8088,4,50,54
7755,6,48,54
6276,15,39,54
23294,42,12,54
4901,14,40,54
2211,18,36,54
79824,41,13,54
7423,53,1,54
15732,0,54,54
5921,12,42,54
2004,31,23,54
759,31,23,54
16655,1,53,54
5197,1,53,54
2380,20,34,54
677,9,45,54
4935,2,52,54
1940,15,39,54
3737,39,14,53
1483,12,41,53
652,14,39,53
8893,7,46,53
14160,14,39,53
4496,14,39,53
11340,16,37,53
4803,36,17,53
1663,28,25,53
8844,14,39,53
2421,12,41,53
3325,11,42,53
3090,12,41,53
7595,25,28,53
32037,1,52,53
14916,3,50,53
10335,1,52,53
8373,3,50,53
718,13,40,53
18630,1,52,53
562,15,38,53
12455,20,33,53
136689,13,40,53
1664,10,43,53
2446,18,35,53
5901,2,51,53
5178,17,36,53
3205,15,38,53
7220,30,23,53
7204,4,48,52
4155,16,36,52
10952,12,40,52
3438,46,6,52
3165,8,44,52
650,12,40,52
36920,0,52,52
681,17,35,52
5265,14,38,52
79670,13,39,52
1722,12,40,52
564,4,48,52
6708,5,47,52
2434,17,35,52
2577,15,37,52
881,9,43,52
545,9,43,52
24166,1,51,52
5075,16,36,52
2085,11,41,52
8275,9,43,52
611,10,42,52
2188,26,26,52
12128,15,37,52
5202,16,36,52
12366,13,39,52
1358,15,37,52
17293,20,32,52
2905,18,34,52
3207,13,39,52
33005,0,52,52
2748,18,34,52
4116,2,50,52
589,6,46,52
6709,18,33,51
14159,12,39,51
2107,15,36,51
7873,21,30,51
20482,0,51,51
3011,11,40,51
6672,14,37,51
10840,11,40,51
3321,15,36,51
8931,11,40,51
10668,20,31,51
645,28,23,51
3747,18,33,51
5154,11,40,51
12201,1,50,51
7038,19,32,51
653,5,46,51
3638,39,12,51
17029,17,34,51
601,9,42,51
26922,2,49,51
12351,2,49,51
14728,21,30,51
10185,14,37,51
6318,4,47,51
1633,40,11,51
8545,11,40,51
8307,14,37,51
33895,1,50,51
1208,35,16,51
3272,8,43,51
753,13,38,51
1244,16,35,51
2397,11,40,51
1706,14,37,51
3546,14,37,51
1728,8,43,51
8622,46,4,50
3273,43,7,50
392,12,38,50
9065,13,37,50
19725,9,41,50
8165,21,29,50
3904,20,30,50
6604,16,34,50
617,18,32,50
3966,11,39,50
803,10,40,50
33053,0,50,50
23696,0,50,50
4549,16,34,50
5042,11,39,50
5255,50,0,50
27987,1,49,50
58289,2,48,50
10202,14,36,50
807,10,40,50
2634,4,46,50
3518,14,36,50
959,26,24,50
7637,9,41,50
3602,20,30,50
1386,11,39,50
5378,2,48,50
22283,0,50,50
5337,18,32,50
4679,5,45,50
4108,36,14,50
80140,0,50,50
2180,16,34,50
9833,17,33,50
5561,14,36,50
3600,18,32,50
6255,49,1,50
2592,12,37,49
634,25,24,49
955,12,37,49
2465,8,41,49
79495,10,39,49
9385,16,33,49
7158,11,38,49
6944,16,33,49
15272,1,48,49
768,5,44,49
4280,12,37,49
2445,15,34,49
14113,0,49,49
856,10,39,49
19805,2,47,49
7665,1,48,49
21906,0,49,49
4926,16,33,49
5575,13,36,49
17711,13,36,49
3353,18,31,49
77622,0,49,49
1857,9,40,49
2026,10,39,49
8543,2,47,49
